lila_lemma	lila_inftype	inftype_qid
lemma/108146	v1d	Q330
lemma/108147	v1r	Q331
lemma/109064	v1r	Q331
lemma/118917	v2r	Q332
lemma/126965	v6r	Q337
lemma/127004	v1r	Q331
lemma/51222	v1r	Q331
lemma/55091	v1r	Q331
lemma/59328	v1r	Q331
lemma/59532	v1r	Q331
lemma/64041	v1r	Q331
lemma/67522	v1r	Q331
lemma/73031	v1r	Q331
lemma/76054	v1r	Q331
lemma/89221	v2r	Q332
lemma/94149	v5r	Q336
lemma/94761	v1r	Q331
lemma/94813	v1r	Q331
lemma/95228	v1d	Q330
lemma/95229	v1r	Q331
lemma/96393	v3r	Q334
lemma/96700	v1r	Q331
lemma/101192	v1r	Q331
lemma/103292	v1r	Q331
lemma/104617	v3r	Q334
lemma/105123	v1r	Q331
lemma/114392	v1d	Q330
lemma/114393	v1r	Q331
lemma/117382	v1r	Q331
lemma/118458	v1d	Q330
lemma/118459	v1r	Q331
lemma/122663	v3r	Q334
lemma/122713	v1r	Q331
lemma/122975	v3r	Q334
lemma/126545	v1r	Q331
lemma/129668	v1r	Q331
lemma/30881	v1r	Q331
lemma/41044	v1r	Q331
lemma/47074	v1d	Q330
lemma/57596	v4r	Q335
lemma/59336	v1r	Q331
lemma/63124	v1r	Q331
lemma/72733	v1r	Q331
lemma/94254	v3r	Q334
lemma/96036	v1d	Q330
lemma/97362	v1r	Q331
lemma/99447	v4d	Q340
lemma/99594	v1r	Q331
lemma/100689	v1r	Q331
lemma/103186	v1r	Q331
lemma/105481	v1r	Q331
lemma/106450	v4r	Q335
lemma/118918	v1r	Q331
lemma/131193	v1d	Q330
lemma/131194	v1r	Q331
lemma/27692	v1r	Q331
lemma/27745	v1r	Q331
lemma/27956	v1r	Q331
lemma/30165	v1r	Q331
lemma/43609	v3r	Q334
lemma/46464	v1r	Q331
lemma/46918	v1r	Q331
lemma/47836	v1r	Q331
lemma/50254	v1r	Q331
lemma/50410	v1r	Q331
lemma/67421	v1r	Q331
lemma/72931	v4r	Q335
lemma/82141	v1r	Q331
lemma/84373	v1r	Q331
lemma/87744	v1r	Q331
lemma/89222	v3r	Q334
lemma/90422	v3r	Q334
lemma/94763	v3r	Q334
lemma/96394	v1r	Q331
lemma/98222	v1r	Q331
lemma/98627	v1r	Q331
lemma/104618	v1r	Q331
lemma/113019	v1r	Q331
lemma/117383	v3r	Q334
lemma/117434	v2r	Q332
lemma/119332	v2r	Q332
lemma/122664	v1r	Q331
lemma/122714	v1r	Q331
lemma/123640	v1r	Q331
lemma/126548	v3r	Q334
lemma/128595	v3r	Q334
lemma/131402	v2r	Q332
lemma/136099	v1r	Q331
lemma/27284	v3r	Q334
lemma/50663	v7e	Q343
lemma/58713	v3r	Q334
lemma/59535	v1r	Q331
lemma/61542	v1r	Q331
lemma/75902	v1r	Q331
lemma/76761	v4r	Q335
lemma/83560	v1r	Q331
lemma/90980	v3r	Q334
lemma/94255	v5r	Q336
lemma/94866	v6r	Q337
lemma/95119	v1d	Q330
lemma/95120	v1r	Q331
lemma/102213	v1r	Q331
lemma/103959	v1r	Q331
lemma/104009	v1r	Q331
lemma/114806	v5r	Q336
lemma/120729	v1r	Q331
lemma/127053	v3r	Q334
lemma/129766	v1r	Q331
lemma/130586	v1r	Q331
lemma/135074	v1r	Q331
lemma/35476	v1r	Q331
lemma/47786	v4r	Q335
lemma/59842	v1r	Q331
lemma/74058	v1r	Q331
lemma/85862	v1r	Q331
lemma/89790	v1r	Q331
lemma/98729	v3r	Q334
lemma/106619	v1r	Q331
lemma/111028	v1d	Q330
lemma/111029	v1r	Q331
lemma/122715	v1r	Q331
lemma/125421	v2r	Q332
lemma/131705	v1r	Q331
lemma/40530	v3r	Q334
lemma/50664	v1r	Q331
lemma/61081	v1r	Q331
lemma/71147	v3r	Q334
lemma/75436	v3r	Q334
lemma/77838	v1r	Q331
lemma/82545	v3r	Q334
lemma/87695	v4r	Q335
lemma/89173	v5r	Q336
lemma/90327	v1r	Q331
lemma/96701	v1r	Q331
lemma/106510	v1r	Q331
lemma/109065	v1r	Q331
lemma/118762	v7r	Q349
lemma/120730	v3r	Q334
lemma/133490	v1r	Q331
lemma/31857	v1r	Q331
lemma/35528	v1r	Q331
lemma/40071	v1r	Q331
lemma/49323	v3r	Q334
lemma/54783	v1r	Q331
lemma/76159	v3r	Q334
lemma/76565	v3r	Q334
lemma/78812	v1r	Q331
lemma/83202	v1r	Q331
lemma/83917	v6	Q345
lemma/91755	v1r	Q331
lemma/95077	v1r	Q331
lemma/109425	v1r	Q331
lemma/122665	v3r	Q334
lemma/122716	v3d	Q338
lemma/128381	v3r	Q334
lemma/134510	v1r	Q331
lemma/28672	v1r	Q331
lemma/43958	v2r	Q332
lemma/49170	v1r	Q331
lemma/50665	v1r	Q331
lemma/50777	v1r	Q331
lemma/58568	v1r	Q331
lemma/63690	v1r	Q331
lemma/63692	v1r	Q331
lemma/71451	v1r	Q331
lemma/87696	v1d	Q330
lemma/87697	v1r	Q331
lemma/89174	v3r	Q334
lemma/91497	v1r	Q331
lemma/95539	v1r	Q331
lemma/109066	v3r	Q334
lemma/114034	v1r	Q331
lemma/126196	v2r	Q332
lemma/128795	v3r	Q334
lemma/129614	v3r	Q334
lemma/134618	v1r	Q331
lemma/26670	v3r	Q334
lemma/40996	v1r	Q331
lemma/47788	v7e	Q343
lemma/48757	v4r	Q335
lemma/50257	v3r	Q334
lemma/53734	v1r	Q331
lemma/75330	v1r	Q331
lemma/75690	v1r	Q331
lemma/75744	v1r	Q331
lemma/75795	v1r	Q331
lemma/91951	v1r	Q331
lemma/94817	v1r	Q331
lemma/98223	v1r	Q331
lemma/98831	v3r	Q334
lemma/101601	v1r	Q331
lemma/103649	v1r	Q331
lemma/116928	v1d	Q330
lemma/118406	v1r	Q331
lemma/122666	v2r	Q332
lemma/122717	v3r	Q334
lemma/127985	v1d	Q330
lemma/127986	v1r	Q331
lemma/131656	v1r	Q331
lemma/41566	v3r	Q334
lemma/42934	v3r	Q334
lemma/46100	v1r	Q331
lemma/46406	v3r	Q334
lemma/49210	v1r	Q331
lemma/49675	v4r	Q335
lemma/50468	v2r	Q332
lemma/50666	v1r	Q331
lemma/51020	v1r	Q331
lemma/54172	v1r	Q331
lemma/66867	v2e	Q352
lemma/68232	v3r	Q334
lemma/70740	v1r	Q331
lemma/71098	v3r	Q334
lemma/83921	v1r	Q331
lemma/94256	v1r	Q331
lemma/99398	v1d	Q330
lemma/102011	v1r	Q331
lemma/103549	v1r	Q331
lemma/106454	v1r	Q331
lemma/107780	v3r	Q334
lemma/109067	v4r	Q335
lemma/114037	v4d	Q340
lemma/114038	v4r	Q335
lemma/120315	v	Q351
lemma/122610	v4r	Q335
lemma/126240	v1r	Q331
lemma/128749	v5r	Q336
lemma/133492	v1r	Q331
lemma/58308	v1r	Q331
lemma/75331	v1r	Q331
lemma/85963	v1r	Q331
lemma/86880	v2r	Q332
lemma/91757	v4r	Q335
lemma/94766	v1r	Q331
lemma/95889	v1r	Q331
lemma/98830	v2r	Q332
lemma/108341	v1r	Q331
lemma/108448	v1r	Q331
lemma/122667	v1r	Q331
lemma/124043	v5d	Q341
lemma/125730	v3r	Q334
lemma/126550	v3r	Q334
lemma/127521	v3r	Q334
lemma/135486	v5r	Q336
lemma/26881	v1r	Q331
lemma/29741	v1r	Q331
lemma/30167	v1r	Q331
lemma/73445	v1r	Q331
lemma/73809	v1r	Q331
lemma/76614	v1r	Q331
lemma/92985	v1r	Q331
lemma/94257	v1r	Q331
lemma/99704	v3r	Q334
lemma/100694	v4r	Q335
lemma/102014	v1r	Q331
lemma/107781	v1r	Q331
lemma/109009	v3r	Q334
lemma/118300	v1d	Q330
lemma/119274	v3r	Q334
lemma/119685	v1r	Q331
lemma/120163	v2r	Q332
lemma/122517	v1r	Q331
lemma/122560	v3r	Q334
lemma/122611	v2r	Q332
lemma/126241	v3r	Q334
lemma/129717	v1d	Q330
lemma/129718	v1r	Q331
lemma/27181	v2e	Q352
lemma/31084	v1r	Q331
lemma/48759	v1r	Q331
lemma/53579	v1r	Q331
lemma/60167	v1r	Q331
lemma/70697	v3d	Q338
lemma/75797	v1d	Q330
lemma/76979	v1r	Q331
lemma/84322	v1r	Q331
lemma/86881	v3r	Q334
lemma/89638	v3r	Q334
lemma/98832	v5r	Q336
lemma/98983	v1r	Q331
lemma/101602	v3r	Q334
lemma/108342	v3r	Q334
lemma/126901	v3r	Q334
lemma/127520	v2r	Q332
lemma/134462	v1r	Q331
lemma/135487	v2r	Q332
lemma/37367	v1r	Q331
lemma/39258	v1r	Q331
lemma/43293	v3r	Q334
lemma/47840	v3d	Q338
lemma/49677	v1r	Q331
lemma/59231	v1r	Q331
lemma/66606	v1r	Q331
lemma/67623	v1r	Q331
lemma/68694	v1r	Q331
lemma/82747	v1r	Q331
lemma/94258	v1r	Q331
lemma/95783	v1r	Q331
lemma/101812	v1r	Q331
lemma/108965	v1r	Q331
lemma/122561	v3r	Q334
lemma/122612	v1r	Q331
lemma/32570	v1r	Q331
lemma/46001	v1r	Q331
lemma/51229	v1r	Q331
lemma/60168	v4r	Q335
lemma/71156	v1r	Q331
lemma/75647	v2r	Q332
lemma/94818	v1r	Q331
lemma/119334	v1r	Q331
lemma/122669	v1r	Q331
lemma/131659	v1r	Q331
lemma/133137	v1r	Q331
lemma/134979	v1r	Q331
lemma/47735	v1r	Q331
lemma/51021	v1r	Q331
lemma/58510	v1r	Q331
lemma/58719	v1r	Q331
lemma/62514	v1r	Q331
lemma/67828	v5r	Q336
lemma/90372	v1r	Q331
lemma/95835	v7e	Q343
lemma/97369	v3r	Q334
lemma/103552	v5r	Q336
lemma/118818	v1r	Q331
lemma/126198	v1r	Q331
lemma/129619	v1r	Q331
lemma/32729	v4r	Q335
lemma/40893	v1r	Q331
lemma/43192	v1r	Q331
lemma/47327	v1r	Q331
lemma/59586	v1r	Q331
lemma/93382	v1r	Q331
lemma/94767	v3r	Q334
lemma/96607	v3r	Q334
lemma/98985	v5r	Q336
lemma/100583	v3r	Q334
lemma/101603	v4r	Q335
lemma/104571	v1d	Q330
lemma/106201	v3r	Q334
lemma/107375	v3r	Q334
lemma/107426	v3r	Q334
lemma/113933	v1r	Q331
lemma/133138	v1d	Q330
lemma/138044	v3r	Q334
lemma/141894	v3r	Q334
lemma/33024	v1r	Q331
lemma/46359	v7e	Q343
lemma/48600	v1r	Q331
lemma/49623	v1d	Q330
lemma/63131	v1r	Q331
lemma/65991	v1r	Q331
lemma/79215	v1r	Q331
lemma/90373	v3r	Q334
lemma/90522	v1r	Q331
lemma/94867	v3r	Q334
lemma/100695	v3r	Q334
lemma/104419	v3r	Q334
lemma/104679	v4r	Q335
lemma/114491	v1r	Q331
lemma/122614	v1d	Q330
lemma/122615	v1r	Q331
lemma/126199	v2r	Q332
lemma/126903	v1r	Q331
lemma/141631	v3r	Q334
lemma/31032	v1r	Q331
lemma/36091	v1r	Q331
lemma/42221	v1r	Q331
lemma/72832	v6	Q345
lemma/75590	v3r	Q334
lemma/89072	v1d	Q330
lemma/89123	v1r	Q331
lemma/89639	v1r	Q331
lemma/94768	v4r	Q335
lemma/95073	v3r	Q334
lemma/95892	v1r	Q331
lemma/98986	v6r	Q337
lemma/101604	v1r	Q331
lemma/109722	v3r	Q334
lemma/124047	v1r	Q331
lemma/127931	v1r	Q331
lemma/130588	v1r	Q331
lemma/40486	v3r	Q334
lemma/46253	v3r	Q334
lemma/46878	v1r	Q331
lemma/47630	v1r	Q331
lemma/72990	v3r	Q334
lemma/98522	v1r	Q331
lemma/99706	v3r	Q334
lemma/101813	v1r	Q331
lemma/107785	v3r	Q334
lemma/114492	v3r	Q334
lemma/128280	v1r	Q331
lemma/135026	v1r	Q331
lemma/27494	v1d	Q330
lemma/36805	v1r	Q331
lemma/54029	v4r	Q335
lemma/58563	v1r	Q331
lemma/58820	v1r	Q331
lemma/65898	v1r	Q331
lemma/68083	v1r	Q331
lemma/75393	v4r	Q335
lemma/87595	v1r	Q331
lemma/95074	v1r	Q331
lemma/101605	v1r	Q331
lemma/104108	v4r	Q335
lemma/111581	v1d	Q330
lemma/134001	v1r	Q331
lemma/141898	v1r	Q331
lemma/142045	v1e	Q346
lemma/43752	v1r	Q331
lemma/74726	v1d	Q330
lemma/86269	v1r	Q331
lemma/99708	v2r	Q332
lemma/99900	v1r	Q331
lemma/102278	v1r	Q331
lemma/103551	v1r	Q331
lemma/106761	v3r	Q334
lemma/112601	v1r	Q331
lemma/114493	v3r	Q334
lemma/118053	v3r	Q334
lemma/129150	v3r	Q334
lemma/133549	v1r	Q331
lemma/134410	v1r	Q331
lemma/137378	v5r	Q336
lemma/29026	v1r	Q331
lemma/75232	v1r	Q331
lemma/75337	v1r	Q331
lemma/83514	v1r	Q331
lemma/87596	v1r	Q331
lemma/107429	v1r	Q331
lemma/112099	v3r	Q334
lemma/123945	v3r	Q334
lemma/132989	v1r	Q331
lemma/27342	v1r	Q331
lemma/43247	v3r	Q334
lemma/48767	v3r	Q334
lemma/49018	v3r	Q334
lemma/60014	v1r	Q331
lemma/103193	v6r	Q337
lemma/111991	v7r	Q349
lemma/112810	v1r	Q331
lemma/122617	v	Q351
lemma/125886	v2r	Q332
lemma/128282	v3r	Q334
lemma/129565	v1r	Q331
lemma/134059	v3r	Q334
lemma/43968	v3r	Q334
lemma/53277	v1r	Q331
lemma/62418	v1r	Q331
lemma/75287	v4r	Q335
lemma/87597	v1r	Q331
lemma/89640	v1r	Q331
lemma/95078	v1r	Q331
lemma/98476	v1r	Q331
lemma/119638	v1r	Q331
lemma/125371	v1r	Q331
lemma/134361	v1r	Q331
lemma/138047	v1r	Q331
lemma/28565	v1r	Q331
lemma/49167	v1r	Q331
lemma/49834	v4r	Q335
lemma/55453	v1r	Q331
lemma/80159	v1r	Q331
lemma/80317	v1r	Q331
lemma/86981	v1r	Q331
lemma/87396	v3r	Q334
lemma/95487	v1r	Q331
lemma/96191	v1d	Q330
lemma/96192	v1r	Q331
lemma/100588	v1r	Q331
lemma/112868	v1r	Q331
lemma/118972	v3r	Q334
lemma/119228	v5r	Q336
lemma/120111	v3r	Q334
lemma/122460	v1r	Q331
lemma/126907	v1r	Q331
lemma/134928	v4r	Q335
lemma/58924	v1r	Q331
lemma/59384	v1r	Q331
lemma/68593	v1r	Q331
lemma/84120	v1d	Q330
lemma/126800	v1r	Q331
lemma/131966	v1r	Q331
lemma/27189	v1r	Q331
lemma/59944	v1r	Q331
lemma/72328	v4r	Q335
lemma/86982	v6r	Q337
lemma/88460	v1d	Q330
lemma/88461	v1r	Q331
lemma/90527	v1r	Q331
lemma/98526	v1r	Q331
lemma/99903	v1r	Q331
lemma/100589	v3r	Q334
lemma/102279	v3r	Q334
lemma/110927	v1d	Q330
lemma/112869	v1d	Q330
lemma/114246	v1r	Q331
lemma/122461	v1r	Q331
lemma/134822	v1r	Q331
lemma/136973	v1r	Q331
lemma/141636	v4r	Q335
lemma/43346	v1r	Q331
lemma/54687	v4r	Q335
lemma/58460	v3r	Q334
lemma/60069	v1d	Q330
lemma/70741	v1r	Q331
lemma/95122	v1r	Q331
lemma/126801	v3r	Q334
lemma/127367	v1d	Q330
lemma/131502	v1r	Q331
lemma/132119	v1r	Q331
lemma/136101	v2r	Q332
lemma/47944	v1r	Q331
lemma/47946	v1r	Q331
lemma/50921	v1d	Q330
lemma/74932	v1r	Q331
lemma/76564	v1r	Q331
lemma/86983	v3r	Q334
lemma/107636	v1r	Q331
lemma/108604	v3r	Q334
lemma/114247	v3r	Q334
lemma/122462	v1r	Q331
lemma/127311	v3r	Q334
lemma/54739	v4r	Q335
lemma/96704	v1r	Q331
lemma/98477	v3r	Q334
lemma/118202	v3r	Q334
lemma/123947	v3r	Q334
lemma/126802	v3r	Q334
lemma/131861	v1r	Q331
lemma/136710	v3r	Q334
lemma/26574	v4r	Q335
lemma/27290	v1r	Q331
lemma/43296	v1r	Q331
lemma/51024	v4r	Q335
lemma/57857	v1r	Q331
lemma/58870	v1r	Q331
lemma/119124	v1r	Q331
lemma/130793	v3r	Q334
lemma/60478	v1d	Q330
lemma/65120	v1r	Q331
lemma/77073	v4r	Q335
lemma/94152	v5r	Q336
lemma/113116	v1r	Q331
lemma/115700	v3r	Q334
lemma/134365	v1r	Q331
lemma/137685	v3r	Q334
lemma/139980	v5r	Q336
lemma/27493	v1r	Q331
lemma/50469	v1r	Q331
lemma/61340	v1r	Q331
lemma/108555	v1r	Q331
lemma/120169	v3r	Q334
lemma/136303	v5r	Q336
lemma/136974	v4r	Q335
lemma/58463	v3	Q333
lemma/94153	v1d	Q330
lemma/96706	v3r	Q334
lemma/97981	v1r	Q331
lemma/104825	v3r	Q334
lemma/116830	v3r	Q334
lemma/132372	v1r	Q331
lemma/137221	v5r	Q336
lemma/29023	v3r	Q334
lemma/38081	v1r	Q331
lemma/58872	v1r	Q331
lemma/70331	v3r	Q334
lemma/99907	v1d	Q330
lemma/122516	v1r	Q331
lemma/132781	v1r	Q331
lemma/134310	v3r	Q334
lemma/134826	v1r	Q331
lemma/37164	v1	Q344
lemma/43655	v1r	Q331
lemma/46154	v1r	Q331
lemma/48500	v1r	Q331
lemma/55144	v1r	Q331
lemma/70847	v1d	Q330
lemma/82699	v1r	Q331
lemma/94156	v3d	Q338
lemma/101810	v1r	Q331
lemma/106106	v1r	Q331
lemma/137687	v3r	Q334
lemma/59382	v1r	Q331
lemma/76468	v1r	Q331
lemma/82642	v1r	Q331
lemma/90374	v3r	Q334
lemma/124761	v1d	Q330
lemma/124762	v1r	Q331
lemma/29898	v1d	Q330
lemma/48764	v1r	Q331
lemma/58465	v1r	Q331
lemma/79935	v4r	Q335
lemma/94157	v3r	Q334
lemma/97983	v1r	Q331
lemma/107174	v1r	Q331
lemma/47535	v1r	Q331
lemma/53378	v1r	Q331
lemma/54843	v1r	Q331
lemma/77533	v3r	Q334
lemma/90375	v5r	Q336
lemma/99858	v3r	Q334
lemma/108556	v3r	Q334
lemma/122518	v2r	Q332
lemma/27340	v1r	Q331
lemma/43704	v1	Q344
lemma/48609	v1r	Q331
lemma/50823	v1r	Q331
lemma/94158	v1r	Q331
lemma/102170	v3r	Q334
lemma/133344	v1r	Q331
lemma/134369	v1r	Q331
lemma/45953	v1r	Q331
lemma/46616	v7e	Q343
lemma/47790	v1r	Q331
lemma/55555	v3	Q333
lemma/79528	v4r	Q335
lemma/90376	v3r	Q334
lemma/108557	v1r	Q331
lemma/108914	v1r	Q331
lemma/134778	v1r	Q331
lemma/28877	v3r	Q334
lemma/46619	v1r	Q331
lemma/88360	v1r	Q331
lemma/31240	v1r	Q331
lemma/32980	v1d	Q330
lemma/46569	v1r	Q331
lemma/84128	v1r	Q331
lemma/100898	v3r	Q334
lemma/117490	v6r	Q337
lemma/126242	v1r	Q331
lemma/134314	v1r	Q331
lemma/135181	v1r	Q331
lemma/26933	v1r	Q331
lemma/41051	v1r	Q331
lemma/68495	v1r	Q331
lemma/71304	v1r	Q331
lemma/86883	v1d	Q330
lemma/126758	v3r	Q334
lemma/131403	v3r	Q334
lemma/135641	v1r	Q331
lemma/27035	v1d	Q330
lemma/27296	v1r	Q331
lemma/75134	v1r	Q331
lemma/86835	v1r	Q331
lemma/100899	v1r	Q331
lemma/131812	v1r	Q331
lemma/27295	v1r	Q331
lemma/32727	v3r	Q334
lemma/46870	v1r	Q331
lemma/85910	v1r	Q331
lemma/86884	v5r	Q336
lemma/132378	v1r	Q331
lemma/137993	v5r	Q336
lemma/55813	v3r	Q334
lemma/64667	v1r	Q331
lemma/95994	v3r	Q334
lemma/108558	v1r	Q331
lemma/133807	v1r	Q331
lemma/96095	v1r	Q331
lemma/102173	v3r	Q334
lemma/131405	v1r	Q331
lemma/47078	v1r	Q331
lemma/67988	v1r	Q331
lemma/75800	v1r	Q331
lemma/81592	v1r	Q331
lemma/108559	v2r	Q332
lemma/125996	v4d	Q340
lemma/134266	v1r	Q331
lemma/96096	v1d	Q330
lemma/96097	v1r	Q331
lemma/134210	v1r	Q331
lemma/31757	v1r	Q331
lemma/70640	v7e	Q343
lemma/94872	v1r	Q331
lemma/98329	v3r	Q334
lemma/133809	v1r	Q331
lemma/26427	v1r	Q331
lemma/83618	v3d	Q338
lemma/109068	v1r	Q331
lemma/46823	v3r	Q334
lemma/76417	v1d	Q330
lemma/95997	v1d	Q330
lemma/134319	v1r	Q331
lemma/46925	v1r	Q331
lemma/61759	v3	Q333
lemma/109069	v1r	Q331
lemma/108149	v3r	Q334
lemma/128599	v1r	Q331
lemma/42993	v1r	Q331
lemma/46108	v1r	Q331
lemma/51236	v1r	Q331
lemma/51748	v1r	Q331
lemma/70699	v1r	Q331
lemma/76366	v1r	Q331
lemma/26015	v1r	Q331
lemma/42536	v1r	Q331
lemma/55915	v3r	Q334
lemma/94873	v1r	Q331
lemma/126554	v1r	Q331
lemma/50670	v1r	Q331
lemma/76410	v3r	Q334
lemma/122670	v3r	Q334
lemma/135081	v1r	Q331
lemma/26782	v1r	Q331
lemma/51643	v4r	Q335
lemma/87752	v1d	Q330
lemma/133246	v1r	Q331
lemma/89287	v1r	Q331
lemma/104215	v1r	Q331
lemma/136209	v1r	Q331
lemma/59746	v1d	Q330
lemma/64209	v1r	Q331
lemma/135542	v1r	Q331
lemma/53992	v7e	Q343
lemma/126556	v5r	Q336
lemma/73505	v1r	Q331
lemma/104574	v4r	Q335
lemma/132581	v1r	Q331
lemma/33084	v1r	Q331
lemma/100696	v1r	Q331
lemma/132224	v3r	Q334
lemma/129517	v	Q351
lemma/135545	v1r	Q331
lemma/131716	v1r	Q331
lemma/120733	v4r	Q335
lemma/135087	v4r	Q335
lemma/116831	v3	Q333
lemma/168352	v1r	Q331
lemma/168353	v1r	Q331
lemma/168813	v1r	Q331
lemma/167796	v3d	Q338
lemma/168408	v3r	Q334
lemma/167741	v1r	Q331
lemma/167849	v1r	Q331
lemma/168712	v1r	Q331
lemma/168254	v1r	Q331
lemma/168307	v1d	Q330
lemma/168308	v3r	Q334
lemma/167642	v3r	Q334
lemma/168718	v1r	Q331
lemma/168203	v2e	Q352
lemma/167235	v6r	Q337
lemma/168204	v2e	Q352
lemma/168205	v2e	Q352
lemma/167188	v4	Q350
lemma/168157	v6r	Q337
lemma/167950	v3r	Q334
lemma/168159	v1d	Q330
lemma/167599	v3r	Q334
lemma/168461	v3r	Q334
lemma/168053	v1r	Q331
lemma/168054	v1r	Q331
lemma/168105	v6r	Q337
lemma/168874	v1r	Q331
lemma/167497	v6r	Q337
lemma/167548	v4d	Q340
lemma/168517	v6r	Q337
lemma/168410	v4r	Q335
lemma/168875	v1d	Q330
lemma/167498	v1r	Q331
lemma/167958	v2r	Q332
lemma/167959	v3r	Q334
lemma/167393	v1d	Q330
lemma/167394	v1r	Q331
lemma/168771	v6r	Q337
lemma/168363	v1r	Q331
lemma/167448	v5r	Q336
lemma/168774	v1r	Q331
lemma/168009	v1r	Q331
lemma/168418	v1r	Q331
lemma/168419	v1d	Q330
lemma/168723	v	Q351
lemma/168317	v6r	Q337
lemma/167808	v1r	Q331
lemma/167809	v1d	Q330
lemma/168211	v1r	Q331
lemma/168620	v1d	Q330
lemma/167116	v1	Q344
lemma/168729	v1r	Q331
lemma/168214	v1r	Q331
lemma/168623	v1r	Q331
lemma/167129	v1	Q344
lemma/168573	v3r	Q334
lemma/167656	v1e	Q346
lemma/167197	v1d	Q330
lemma/167708	v1r	Q331
lemma/167601	v1r	Q331
lemma/167153	v1d	Q330
lemma/168576	v1r	Q331
lemma/168168	v2r	Q332
lemma/168219	v1r	Q331
lemma/168577	v1d	Q330
lemma/168115	v1r	Q331
lemma/168524	v1r	Q331
lemma/167556	v1r	Q331
lemma/167500	v3r	Q334
lemma/167450	v1r	Q331
lemma/168010	v1d	Q330
lemma/168475	v2e	Q352
lemma/167910	v5r	Q336
lemma/168118	v3r	Q334
lemma/167451	v3r	Q334
lemma/168527	v6r	Q337
lemma/168420	v1r	Q331
lemma/167452	v4r	Q335
lemma/167861	v1r	Q331
lemma/168479	v1r	Q331
lemma/168833	v1r	Q331
lemma/168784	v3r	Q334
lemma/167761	v4r	Q335
lemma/168787	v1r	Q331
lemma/168731	v3r	Q334
lemma/167763	v1d	Q330
lemma/168324	v4r	Q335
lemma/167764	v1r	Q331
lemma/167817	v1r	Q331
lemma/168684	v1r	Q331
lemma/167818	v1d	Q330
lemma/168685	v1r	Q331
lemma/167252	v4r	Q335
lemma/168737	v1r	Q331
lemma/167160	v1	Q344
lemma/168631	v1r	Q331
lemma/168581	v1r	Q331
lemma/167168	v1d	Q330
lemma/167716	v1r	Q331
lemma/168227	v1r	Q331
lemma/167172	v1d	Q330
lemma/168636	v1d	Q330
lemma/168637	v1r	Q331
lemma/168638	v1r	Q331
lemma/167563	v2e	Q352
lemma/168589	v5d	Q341
lemma/168482	v4r	Q335
lemma/168483	v1r	Q331
lemma/167510	v1r	Q331
lemma/168484	v1r	Q331
lemma/168020	v1r	Q331
lemma/167920	v1r	Q331
lemma/167568	v1d	Q330
lemma/168021	v1r	Q331
lemma/168537	v1r	Q331
lemma/167870	v2r	Q332
lemma/168022	v1r	Q331
lemma/167978	v1r	Q331
lemma/168079	v1r	Q331
lemma/167514	v1r	Q331
lemma/167979	v1r	Q331
lemma/168432	v3d	Q338
lemma/167872	v1d	Q330
lemma/167464	v1r	Q331
lemma/168433	v1r	Q331
lemma/168844	v1r	Q331
lemma/168028	v1r	Q331
lemma/168795	v1r	Q331
lemma/167414	v3r	Q334
lemma/168281	v1r	Q331
lemma/167825	v1r	Q331
lemma/167417	v1r	Q331
lemma/167418	v1d	Q330
lemma/168693	v1r	Q331
lemma/167260	v1r	Q331
lemma/167261	v1d	Q330
lemma/167419	v5r	Q336
lemma/167174	v4	Q350
lemma/167671	v1r	Q331
lemma/168232	v1d	Q330
lemma/167264	v3d	Q338
lemma/168698	v3d	Q338
lemma/167265	v3r	Q334
lemma/168235	v2e	Q352
lemma/168594	v1r	Q331
lemma/167268	v1r	Q331
lemma/167677	v1r	Q331
lemma/168646	v3d	Q338
lemma/167571	v1r	Q331
lemma/167622	v3r	Q334
lemma/168080	v1r	Q331
lemma/168131	v1d	Q330
lemma/168188	v3r	Q334
lemma/167623	v1r	Q331
lemma/168081	v5d	Q341
lemma/168133	v1r	Q331
lemma/168491	v1r	Q331
lemma/168085	v5d	Q341
lemma/167577	v1r	Q331
lemma/167578	v2e	Q352
lemma/167522	v1r	Q331
lemma/167880	v3r	Q334
lemma/167523	v1r	Q331
lemma/167524	v1r	Q331
lemma/167883	v1r	Q331
lemma/167886	v1r	Q331
lemma/167373	v1r	Q331
lemma/168449	v1r	Q331
lemma/168750	v4r	Q335
lemma/167889	v1r	Q331
lemma/168291	v5d	Q341
lemma/167374	v1r	Q331
lemma/167425	v1r	Q331
lemma/168859	v1r	Q331
lemma/168755	v3r	Q334
lemma/168806	v6	Q345
lemma/168756	v1r	Q331
lemma/168808	v1r	Q331
lemma/167682	v1d	Q330
lemma/167683	v1d	Q330
lemma/167275	v1r	Q331
lemma/167684	v1r	Q331
lemma/168653	v1r	Q331
lemma/168704	v1r	Q331
lemma/168247	v1r	Q331
lemma/168140	v1r	Q331
lemma/167279	v3r	Q334
lemma/167634	v2e	Q352
lemma/168143	v1r	Q331
lemma/168659	v3r	Q334
lemma/168093	v1r	Q331
lemma/167229	v1r	Q331
lemma/168607	v3r	Q334
lemma/167482	v3r	Q334
lemma/167998	v1d	Q330
lemma/167483	v3d	Q338
lemma/168559	v1r	Q331
lemma/167892	v1r	Q331
lemma/167943	v3r	Q334
lemma/167893	v1r	Q331
lemma/167944	v3r	Q334
lemma/167485	v2r	Q332
lemma/167895	v4r	Q335
lemma/167380	v7r	Q349
