lexeme	lila_lemma	wikibase_entry
s3571	126830	L26014
s3573	126832	L26015
s3575	126834	L26016
s3576	126835	L26017
s3577	126836	L26018
s3579	126838	L26019
s3580	126839	L26020
s3581	126840	L26021
s3582	126841	L26022
s3583	126842	L26023
s3584	126843	L26024
s3585	126844	L26025
s3586	126845	L26026
s3587	126846	L26027
s3588	126847	L26028
s3589	126848	L26029
s3590	126849	L26030
s3594	126853	L26031
s3598	126857	L26032
s3599	126858	L26033
s3600	126859	L26034
s3601	126860	L26035
s3602	126861	L26036
s3603	126862	L26037
s3604	126863	L26038
s3605	126864	L26039
s3606	126865	L26040
s3607	126866	L26041
s3609	126868	L26042
s3610	126869	L26043
s3611	126870	L26044
s3613	126872	L26045
s3614	126873	L26046
s3615	126874	L26047
s3616	126875	L26048
s3619	126878	L26049
s3620	126879	L26050
s3624	126884	L26051
s3626	126887	L26052
s3627	126888	L26053
s3629	126890	L26054
s3630	126891	L26055
s3631	126892	L26056
s3632	126893	L26057
s3633	126894	L26058
s3634	126895	L26059
s3636	126897	L26060
s3638	126899	L26061
s3640	126901	L26062
s3642	126903	L26063
s3643	126904	L26064
s3646	126907	L26065
s3647	126908	L26066
s3650	126911	L26067
s3652	126913	L26068
s3653	126914	L26069
s3654	126915	L26070
s3656	126917	L26071
s3660	126921	L26072
s3661	126922	L26073
s3662	126923	L26074
s3664	126925	L26075
s3671	126932	L26076
s3673	126934	L26077
s3674	126935	L26078
s3675	126936	L26079
s3676	126937	L26080
s3677	126938	L26081
s3678	126939	L26082
s3680	126941	L26083
s3682	126943	L26084
s3683	126944	L26085
s3685	126946	L26086
s3686	126947	L26087
s3687	126948	L26088
s3688	126949	L26089
s3689	126950	L26090
s3690	126951	L26091
s3691	126952	L26092
s3692	126953	L26093
s3693	126954	L26094
s3694	126955	L26095
s3696	126957	L26096
s3699	126960	L26097
s3700	126961	L26098
s3701	126962	L26099
s3702	126963	L26100
s3704	126965	L26101
s3704_sc	126965	L26102
s3705	126966	L26103
s3706	126967	L26104
s3708	126969	L26105
s3711	126972	L26106
s3712	126973	L26107
s3713	126974	L26108
s3716	126977	L26109
s3719	126980	L26110
s3721	126982	L26111
s3722	126983	L26112
s3722_sc	126984	L26113
s3723	126985	L26114
s3724	126986	L26115
s3725	126987	L26116
s3727	126989	L26117
s3728	126990	L26118
s3729	126991	L26119
s3731	126993	L26120
s3732	126994	L26121
s3733	126995	L26122
s3734	126996	L26123
s3735	126997	L26124
s3736	126998	L26125
s3740	127002	L26126
s3742	127004	L26127
s3744	127006	L26128
s3748	127011	L26129
s3749	127012	L26130
s3751	127014	L26131
s3754	127018	L26132
s3756	127020	L26133
s3757	127021	L26134
s3757	127021	L26134
s3758	127022	L26135
s3760	127024	L26136
s3761	127025	L26137
s3764	127028	L26138
s3766	127030	L26139
s3773	127037	L26140
s3775	127039	L26141
s3775	127039	L26141
s3777	127041	L26142
s3778	127042	L26143
s3778	127042	L26143
s3780	127044	L26144
s3789	127053	L26145
s3791	127055	L26146
s3794	127058	L26147
s3799	127063	L26148
s3802	127067	L26149
s3803	127068	L26150
s3808	127073	L26151
s3810	127075	L26152
s3811	127076	L26153
s3819	127084	L26154
s3823	127090	L26155
s3827	127094	L26156
s3831	127098	L26157
s3836	127103	L26158
s3836	127103	L26158
s3841	127108	L26159
s3844	127111	L26160
s3844	127111	L26160
s3848	127115	L26161
s3853	127121	L26162
s3857	127125	L26163
s3862	127130	L26164
s3866	127135	L26165
s3871	127140	L26166
s3877	127146	L26167
s3878	127147	L26168
s3879	127148	L26169
s3884	127153	L26170
s3906	127177	L26171
s3920	127191	L26172
s3953	127229	L26173
s3954	127230	L26174
s4021	127302	L26175
s4028	127311	L26176
s4031	127314	L26177
s4038	127321	L26178
s4040	126741	L26179
s6133	127324	L26180
s6230	127328	L26181
s6234	127332	L26182
s6237	127335	L26183
s6346	127338	L26184
s7731	127367	L26185
s7998	127372	L26186
s8575	127381	L26187
s9575	127405	L26188
s9912	127412	L26189
s9994	127506	L26190
t0003	127515	L26191
t0007	127520	L26192
t0007_sc	127521	L26193
t0017	127532	L26194
t0023	127538	L26195
t0033	127552	L26196
t0035	127555	L26197
t0043	127564	L26198
t0045	127566	L26199
t0056	127577	L26200
t0068	127590	L26201
t0069	127591	L26202
t0090	127613	L26203
t0096	127620	L26204
t0117	127643	L26205
t0117_sc	127644	L26206
t0129	127656	L26207
t0156	127684	L26208
t0174	127704	L26209
t0200	127731	L26210
t0228	127759	L26211
t0231	127762	L26212
t0241	127773	L26213
t0263	127795	L26214
t0273	127805	L26215
t0278	127811	L26216
t0279	127812	L26217
t0284	127817	L26218
t0289	127822	L26219
t0291	127825	L26220
t0315	127850	L26221
t0319	127855	L26222
t0336	127873	L26223
t0343	127881	L26224
t0348	127887	L26225
t0349	127888	L26226
t0360	127899	L26227
t0371	127911	L26228
t0378	127920	L26229
t0388	127931	L26230
t0395	127939	L26231
t0410	127954	L26232
t0418	127962	L26233
t0418	127962	L26233
t0441	127986	L26234
t0445	127991	L26235
t0450	127997	L26236
t0487	128040	L26237
t0503	128056	L26238
t0504	128057	L26239
t0513	128067	L26240
t0585	128144	L26241
t0592	128151	L26242
t0605	128165	L26243
t0646	128210	L26244
t0675	128242	L26245
t0695	128263	L26246
t0696	128264	L26247
t0696_sc	128265	L26248
t0710	128280	L26249
t0712	128282	L26250
t0716	128287	L26251
t0716	128287	L26251
t0717	128288	L26252
t0718	128289	L26253
t0726	128297	L26254
t0743	128318	L26255
t0747	128322	L26256
t0751	128326	L26257
t0752	128327	L26258
t0753	128328	L26259
t0777	128354	L26260
t0780	128357	L26261
t0785	128362	L26262
t0795	128372	L26263
t0796	128373	L26264
t0797	128374	L26265
t0803	128380	L26266
t0804	128381	L26267
t0811	128388	L26268
t0835	128421	L26269
t0849	128437	L26270
t0854	128442	L26271
t0855	128443	L26272
t0855_sc	128444	L26273
t0858	128447	L26274
t0860	128449	L26275
t0862	128451	L26276
t0863	128452	L26277
t0865	128454	L26278
t0872	128462	L26279
t0884	128476	L26280
t0919	128512	L26281
t0926	128519	L26282
t0926	128519	L26282
t0927	128520	L26283
t0927	128520	L26283
t0933	128526	L26284
t0956	128552	L26285
t0957	128553	L26286
t0957	128553	L26286
t0967	128563	L26287
t0970	128568	L26288
t0973	128571	L26289
t0978	128576	L26290
t0979	128577	L26291
t0980	128578	L26292
t0980	128578	L26292
t0982	128580	L26293
t0983	128581	L26294
t0985	128583	L26295
t0985	128583	L26295
t0988	128586	L26296
t0993	128591	L26297
t0993	128591	L26297
t0994	128592	L26298
t0994	128592	L26298
t0995	128593	L26299
t0995	128593	L26299
t0997	128595	L26300
t1001	128599	L26301
t1002	128600	L26302
t1005	128603	L26303
t1007	128605	L26304
t1009	128607	L26305
t1013	128611	L26306
t1014	128612	L26307
t1017	128615	L26308
t1019	128617	L26309
t1021	128619	L26310
t1023	128621	L26311
t1024	128622	L26312
t1026	128624	L26313
t1027	128625	L26314
t1028	128626	L26315
t1032	128630	L26316
t1032	128630	L26316
t1037	128635	L26317
t1040	128638	L26318
t1041	128639	L26319
t1042	128640	L26320
t1047	128645	L26321
t1049	128647	L26322
t1050	128648	L26323
t1055	128653	L26324
t1055	128653	L26324
t1057	128655	L26325
t1057	128655	L26325
t1058	128656	L26326
t1061	128659	L26327
t1061	128659	L26327
t1063	128661	L26328
t1067	128665	L26329
t1068	128666	L26330
t1068	128666	L26330
t1069	128667	L26331
t1070	128668	L26332
t1070	128668	L26332
t1072	128670	L26333
t1073	128671	L26334
t1074	128672	L26335
t1078	128676	L26336
t1080	128678	L26337
t1081	128679	L26338
t1082	128680	L26339
t1084	128682	L26340
t1087	128685	L26341
t1093	128692	L26342
t1095	128694	L26343
t1096	128695	L26344
t1099	128698	L26345
t1099	128698	L26345
t1101	128700	L26346
t1102	128701	L26347
t1104	128703	L26348
t1108	128707	L26349
t1109	128708	L26350
t1109	128708	L26350
t1110	128709	L26351
t1112	128711	L26352
t1113	128712	L26353
t1116	128715	L26354
t1116	128715	L26354
t1117	128716	L26355
t1118	128717	L26356
t1118	128717	L26356
t1119	128718	L26357
t1121	128720	L26358
t1143	128749	L26359
t1144	128750	L26360
t1148	128754	L26361
t1153	128759	L26362
t1156	128762	L26363
t1176	128787	L26364
t1184	128795	L26365
t1223	128840	L26366
t1268	128890	L26367
t1312	128941	L26368
t1337	128969	L26369
t1349	128981	L26370
t1351	128983	L26371
t1354	128986	L26372
t1361	128993	L26373
t1379	129011	L26374
t1380	129012	L26375
t1390	129025	L26376
t1406	129043	L26377
t1409	129046	L26378
t1420	129057	L26379
t1452	129090	L26380
t1453	129091	L26381
t1459	129098	L26382
t1463	129106	L26383
t1464	129107	L26384
t1468	129113	L26385
t1470	129115	L26386
t1473	129119	L26387
t1496	129148	L26388
t1497	129149	L26389
t1498	129150	L26390
t1688	129161	L26391
t1690	129163	L26392
t1694	129167	L26393
t1696	129169	L26394
t1705	129180	L26395
t1710	129185	L26396
t1711	129186	L26397
t1712	129188	L26398
t1720	129197	L26399
t1723	129200	L26400
t1724	129201	L26401
t1725	129202	L26402
t1725_sc	129203	L26403
t1732	129210	L26404
t1738	129217	L26405
t1743	129224	L26406
t1747	129228	L26407
t1761	129241	L26408
t1770	129250	L26409
t1775	129255	L26410
t1783	129264	L26411
t1792	129273	L26412
t1810	129290	L26413
t1820	129298	L26414
t1829	129307	L26415
t1843	129322	L26416
t1860	129339	L26417
t8313	129360	L26418
t9036	129376	L26419
t9309	129381	L26420
t9312	129385	L26421
t9313	129386	L26422
t9314	129387	L26423
t9314_sc	129388	L26424
t9726	129400	L26425
t9873	129406	L26426
t9978	129431	L26427
u0010	129465	L26428
u0010	129465	L26428
u0013	129468	L26429
u0014	129469	L26430
u0017	129472	L26431
u0021	129476	L26432
u0024	129481	L26433
u0029	129486	L26434
u0035	129492	L26435
u0037	129495	L26436
u0038	129497	L26437
u0047	129506	L26438
u0048	129507	L26439
u0050	129509	L26440
u0056	129515	L26441
u0062	129521	L26442
u0064	129523	L26443
u0073	129535	L26444
u0083	129545	L26445
u0086	129549	L26446
u0096	129559	L26447
u0102	129565	L26448
u0112	129576	L26449
u0117	129581	L26450
u0119	129583	L26451
u0122	129587	L26452
u0144	129614	L26453
u0148	129619	L26454
u0150	129621	L26455
u0160	129633	L26456
u0174	129648	L26457
u0192	129667	L26458
u0193	129668	L26459
u0198	129673	L26460
u0203	129678	L26461
u0210	129685	L26462
u0217	129693	L26463
u0233	129712	L26464
u0238	129718	L26465
u0244	129724	L26466
u0246	129726	L26467
u0248	129728	L26468
u0271	129754	L26469
u0274	129757	L26470
u0280	129766	L26471
u0284	129770	L26472
u0293	129781	L26473
u0300	129790	L26474
u0302	129792	L26475
u0309	129799	L26476
u0312	129802	L26477
u0313	129803	L26478
u0324	129816	L26479
u0334	129826	L26480
u0360	129853	L26481
u0361	129854	L26482
u0365	129859	L26483
u0368	129862	L26484
u0369	129863	L26485
u0372	129867	L26486
u0383	129878	L26487
u0385	129881	L26488
u0392	129889	L26489
u0406	129904	L26490
u0410	129909	L26491
u0412	129911	L26492
u0417	129918	L26493
u0422	129923	L26494
u0433	129936	L26495
u0438	129942	L26496
u0454	129961	L26497
u0459	129966	L26498
u0465	129974	L26499
u0473	129982	L26500
u0475	129984	L26501
u0476	129986	L26502
u0482	129993	L26503
u0489	130002	L26504
u0510	130027	L26505
u0512	130029	L26506
u0526	130047	L26507
u0530	130051	L26508
u0537	130063	L26509
u0539	130065	L26510
u0539	130065	L26510
u0545	130073	L26511
u0557	130087	L26512
u0602	130136	L26513
u0612	130146	L26514
u0613	130147	L26515
u0626	130163	L26516
u0631	130168	L26517
u0635	130173	L26518
u0636	130174	L26519
u0636_sc	130175	L26520
u0644	130183	L26521
u0652	130191	L26522
u0653	130192	L26523
u0655	130195	L26524
u0658	130198	L26525
u0661	130201	L26526
u0685	130229	L26527
u0688	130232	L26528
u0691	130235	L26529
u0698	130243	L26530
u0707	130252	L26531
u0725	130270	L26532
u0730	130276	L26533
u0744	130292	L26534
u0751	130301	L26535
u0757	130307	L26536
u0757_sc	130308	L26537
u0772	130326	L26538
u0782	130338	L26539
u0784	130340	L26540
u0787	130343	L26541
u0807	130363	L26542
u0823	130380	L26543
u0826	130383	L26544
u0827	130384	L26545
u0831	130389	L26546
u0862	130423	L26547
u0865	130426	L26548
u0872	130433	L26549
u0888	130449	L26550
u0894	130456	L26551
u0904	130467	L26552
u0909	130472	L26553
u0913	130476	L26554
u0913	130476	L26554
u0919	130482	L26555
u0921	130485	L26556
u0942	130506	L26557
u0961	130526	L26558
u0977	130542	L26559
u0979	130544	L26560
u0982	130548	L26561
u0984	130551	L26562
u0985	130552	L26563
u0985_sc	130553	L26564
u0991	130559	L26565
u0995	130564	L26566
u0997	130566	L26567
u1006	130575	L26568
u1013	130582	L26569
u1017	130586	L26570
u1019	130588	L26571
u1068	130640	L26572
u1073	130645	L26573
u1079	130651	L26574
u1086	130658	L26575
u1091	130663	L26576
u1111	130685	L26577
u1131	130705	L26578
u1148	130725	L26579
u1149	130726	L26580
u1151	130728	L26581
u1152	130729	L26582
u1165	130743	L26583
u1167	130745	L26584
u1168	130746	L26585
u1188	130766	L26586
u1202	130780	L26587
u1211	130789	L26588
u1214	130793	L26589
u1222	130801	L26590
u1227	130805	L26591
u1252	130831	L26592
u1257	130837	L26593
u1266	130847	L26594
u1276	130859	L26595
u1285	130868	L26596
u1297	130882	L26597
u1299	130884	L26598
u1302	130888	L26599
u1305	130891	L26600
u1310	130897	L26601
u1317	130904	L26602
u1333	130924	L26603
u1353	130944	L26604
u1363	130954	L26605
u1370	130961	L26606
u1377	130968	L26607
u1380	130971	L26608
u1393	130983	L26609
u7247	131021	L26610
u9015	131033	L26611
u9158	131039	L26612
u9161	131042	L26613
u9162	131043	L26614
u9332	131052	L26615
u9366	131060	L26616
u9490	131068	L26617
u9545	131072	L26618
u9573	131073	L26619
u9574	131074	L26620
u9635	131087	L26621
u9720	131089	L26622
z0009	131194	L26623
z0026	131215	L26624
z0027	131216	L26625
z0028	131217	L26626
i0574	106616	L26627
i0574	106616	L26627
p7113	120741	L26628
p7113	120741	L26628
t1033	128631	L26629
t1033	128631	L26629
f1096	103923	L26630
f1096	103923	L26630
o0877	115124	L26631
o0877	115124	L26631
