lexeme	lila_lemma	wikibase_entry
r1297	122682	L16935
r1298	122683	L16936
r1299	122684	L16937
r1300	122685	L16938
r1301	122686	L16939
r1302	122687	L16940
r1303	122688	L16941
r1304	122689	L16942
r1305	122690	L16943
r1306	122691	L16944
r1307	122692	L16945
r1308	122693	L16946
r1309	122694	L16947
r1310	122695	L16948
r1311	122696	L16949
r1312	122697	L16950
r1313	122698	L16951
r1314	122699	L16952
r1315	122700	L16953
r1316	122701	L16954
r1317	122702	L16955
r1318	122703	L16956
r1319	122704	L16957
r1320	122705	L16958
r1323	122708	L16959
r1324	122709	L16960
r1325	122710	L16961
r1326	122711	L16962
r1328	122713	L16963
r1329	122714	L16964
r1330	122715	L16965
r1331	122716	L16966
r1332	122717	L16967
r1333	122718	L16968
r1334	122719	L16969
r1335	122720	L16970
r1336	122721	L16971
r1337	122722	L16972
r1338	122723	L16973
r1339	122724	L16974
r1340	122725	L16975
r1341	122726	L16976
r1342	122727	L16977
r1343	122728	L16978
r1344	122729	L16979
r1345	122731	L16980
r1346	122732	L16981
r1347	122733	L16982
r1348	122734	L16983
r1349	122735	L16984
r1350	122736	L16985
r1351	122737	L16986
r1352	122738	L16987
r1352_sc	122739	L16988
r1353	122740	L16989
r1354	122741	L16990
r1355	122742	L16991
r1356	122743	L16992
r1357	122744	L16993
r1358	122745	L16994
r1359	122746	L16995
r1360	122747	L16996
r1361	122748	L16997
r1362	122749	L16998
r1363	122750	L16999
r1364	122751	L17000
r1365	122752	L17001
r1366	122753	L17002
r1367	122754	L17003
r1368	122755	L17004
r1369	122756	L17005
r1370	122757	L17006
r1371	122758	L17007
r1372	122759	L17008
r1373	122760	L17009
r1374	122761	L17010
r1375	122762	L17011
r1376	122763	L17012
r1377	122764	L17013
r1378	122765	L17014
r1379	122766	L17015
r1380	122767	L17016
r1381	122768	L17017
r1382	122769	L17018
r1383	122770	L17019
r1384	122771	L17020
r1385	122772	L17021
r1386	122773	L17022
r1387	122774	L17023
r1388	122775	L17024
r1389	122776	L17025
r1390	122777	L17026
r1391	122778	L17027
r1392	122779	L17028
r1393	122780	L17029
r1394	122781	L17030
r1395	122782	L17031
r1396	122783	L17032
r1397	122784	L17033
r1398	122785	L17034
r1399	122786	L17035
r1400	122787	L17036
r1401	122788	L17037
r1402	122789	L17038
r1403	122790	L17039
r1405	122791	L17040
r1415	122792	L17041
r1417	122794	L17042
r1418	122795	L17043
r1419	122796	L17044
r1420	122797	L17045
r1421	122798	L17046
r1422	122799	L17047
r1426	122800	L17048
r1427	122801	L17049
r1428	122802	L17050
r1429	122803	L17051
r1430	122804	L17052
r1431	122805	L17053
r1432	122806	L17054
r1433	122807	L17055
r1434	122809	L17056
r1435	122810	L17057
r1436	122811	L17058
r1437	122812	L17059
r1438	122813	L17060
r1439	122814	L17061
r1440	122815	L17062
r1441	122816	L17063
r1442	122817	L17064
r1442_sc	122818	L17065
r1443	122819	L17066
r1444	122820	L17067
r1445	122821	L17068
r1446	122822	L17069
r1448	122824	L17070
r1449	122825	L17071
r1450	122826	L17072
r1451	122828	L17073
r1452	122829	L17074
r1453	122830	L17075
r1454	122831	L17076
r1455	122833	L17077
r1456	122834	L17078
r1457	122835	L17079
r1457_sc	122836	L17080
r1458	122837	L17081
r1459	122838	L17082
r1461	122841	L17083
r1462	122842	L17084
r1463	122843	L17085
r1464	122844	L17086
r1465	122845	L17087
r1466	122847	L17088
r1467	122848	L17089
r1468	122849	L17090
r1469	122850	L17091
r1470	122851	L17092
r1471	122852	L17093
r1472	122853	L17094
r1473	122854	L17095
r1474	122855	L17096
r1475	122856	L17097
r1476	122857	L17098
r1477	122858	L17099
r1478	122859	L17100
r1479	122860	L17101
r1479_sc	122861	L17102
r1480	122862	L17103
r1481	122863	L17104
r1482	122865	L17105
r1484	122867	L17106
r1485	122868	L17107
r1486	122869	L17108
r1487	122870	L17109
r1488	122871	L17110
r1489	122872	L17111
r1490	122873	L17112
r1491	122875	L17113
r1492	122876	L17114
r1493	122878	L17115
r1494	122879	L17116
r1495	122880	L17117
r1496	122881	L17118
r1497	122882	L17119
r1498	122883	L17120
r1499	122884	L17121
r1500	122886	L17122
r1501	122888	L17123
r1502	122889	L17124
r1503	122890	L17125
r1504	122891	L17126
r1505	122892	L17127
r1506	122893	L17128
r7053	122959	L17129
r8002	122964	L17130
r8003	122965	L17131
r8004	122966	L17132
r8005	122967	L17133
r8006	122968	L17134
r8007	122969	L17135
r8008	122970	L17136
r8009	122971	L17137
r8010	122972	L17138
r8061	122973	L17139
r8138	122974	L17140
r8212	122975	L17141
r9144	122986	L17142
r9367	122989	L17143
r9375	122990	L17144
r9611	122992	L17145
r9990	123006	L17146
s0009	123028	L17147
s0018	123037	L17148
s0023	123044	L17149
s0031	123054	L17150
s0064	123094	L17151
s0071	123101	L17152
s0095	123125	L17153
s0117	123149	L17154
s0118	123150	L17155
s0124	123157	L17156
s0169	123210	L17157
s0173	123214	L17158
s0179	123220	L17159
s0183	123224	L17160
s0200	123242	L17161
s0212	123254	L17162
s0213	123255	L17163
s0225	123267	L17164
s0229	123271	L17165
s0232	123275	L17166
s0245	123288	L17167
s0257	123301	L17168
s0268	123313	L17169
s0273	123318	L17170
s0303	123350	L17171
s0312	123359	L17172
s0327	123374	L17173
s0328	123375	L17174
s0339	123386	L17175
s0345	123392	L17176
s0352	123399	L17177
s0376	123424	L17178
s0381	123429	L17179
s0387	123436	L17180
s0403	123454	L17181
s0409	123460	L17182
s0412	123463	L17183
s0424	123476	L17184
s0432	123485	L17185
s0433	123486	L17186
s0434	123487	L17187
s0438	123491	L17188
s0444	123498	L17189
s0454	123509	L17190
s0464	123520	L17191
s0469	123526	L17192
s0486	123543	L17193
s0501	123560	L17194
s0505	123564	L17195
s0508	123567	L17196
s0529	123589	L17197
s0531	123592	L17198
s0537	123599	L17199
s0550	123615	L17200
s0553	123618	L17201
s0573	123638	L17202
s0575	123640	L17203
s0578	123643	L17204
s0582	123647	L17205
s0586	123652	L17206
s0594	123660	L17207
s0647	123724	L17208
s0651	123728	L17209
s0665	123743	L17210
s0672	123751	L17211
s0680	123759	L17212
s0687	123766	L17213
s0707	123786	L17214
s0708	123787	L17215
s0741	123823	L17216
s0746	123828	L17217
s0753	123835	L17218
s0758	123840	L17219
s0765	123847	L17220
s0766	123848	L17221
s0773	123855	L17222
s0801	123887	L17223
s0805	123891	L17224
s0816	123902	L17225
s0831	123918	L17226
s0849	123938	L17227
s0856	123945	L17228
s0858	123947	L17229
s0862	123951	L17230
s0875	123965	L17231
s0880	123970	L17232
s0881	123971	L17233
s0887	123977	L17234
s0912	124004	L17235
s0920	124012	L17236
s0922	124014	L17237
s0923	124015	L17238
s0942	124035	L17239
s0948	124043	L17240
s0952	124047	L17241
s0958	124054	L17242
s0961	124057	L17243
s0972	124069	L17244
s0998	124099	L17245
s1024	124125	L17246
s1060	124163	L17247
s1095	124200	L17248
s1151	124258	L17249
s1163	124270	L17250
s1186	124293	L17251
s1207	124315	L17252
s1207_sc	124316	L17253
s1223	124333	L17254
s1241	124351	L17255
s1243	124353	L17256
s1259	124369	L17257
s1268	124379	L17258
s1332	124444	L17259
s1345	124458	L17260
s1357	124471	L17261
s1359	124474	L17262
s1374	124490	L17263
s1379	124498	L17264
s1381	124501	L17265
s1384	124504	L17266
s1385	124505	L17267
s1386	124506	L17268
s1395	124515	L17269
s1409	124530	L17270
s1419	124541	L17271
s1428	124551	L17272
s1430	124554	L17273
s1492	124621	L17274
s1501	124631	L17275
s1504	124634	L17276
s1511	124641	L17277
s1551	124683	L17278
s1565	124700	L17279
s1569	124704	L17280
s1574	124709	L17281
s1575	124710	L17282
s1579	124714	L17283
s1598	124734	L17284
s1604	124741	L17285
s1623	124762	L17286
s1624	124763	L17287
s1627	124766	L17288
s1638	124777	L17289
s1638_sc	124778	L17290
s1657	124797	L17291
s1663	124803	L17292
s1695	124837	L17293
s1703	124845	L17294
s1705	124847	L17295
s1722	124866	L17296
s1729	124875	L17297
s1731	124877	L17298
s1741	124887	L17299
s1748	124894	L17300
s1749	124895	L17301
s1756	124907	L17302
s1762	124914	L17303
s1791	124944	L17304
s1804	124957	L17305
s1835	124989	L17306
s1838	124992	L17307
s1852	125010	L17308
s1890	125051	L17309
s1897	125058	L17310
s1900	125061	L17311
s1914	125075	L17312
s1922	125083	L17313
s1927	125088	L17314
s1932	125093	L17315
s1937	125098	L17316
s1946	125108	L17317
s1961	125124	L17318
s1973	125136	L17319
s1991	125159	L17320
s1996	125164	L17321
s2001	125171	L17322
s2008	125178	L17323
s2008_sc	125179	L17324
s2011	125182	L17325
s2027	125201	L17326
s2036	125212	L17327
s2046	125222	L17328
s2061	125237	L17329
s2064	125240	L17330
s2087	125268	L17331
s2104	125285	L17332
s2118	125299	L17333
s2132	125314	L17334
s2146	125332	L17335
s2147	125334	L17336
s2156	125343	L17337
s2181	125369	L17338
s2183	125371	L17339
s2187	125376	L17340
s2215	125407	L17341
s2219	125411	L17342
s2223	125415	L17343
s2229	125421	L17344
s2230	125422	L17345
s2231	125423	L17346
s2233	125425	L17347
s2252	125446	L17348
s2254	125449	L17349
s2260	125455	L17350
s2270	125465	L17351
s2276	125471	L17352
s2286	125481	L17353
s2292	125487	L17354
s2298	125493	L17355
s2300	125495	L17356
s2306	125502	L17357
s2313	125511	L17358
s2314	125512	L17359
s2314_sc	125513	L17360
s2339	125539	L17361
s2342	125542	L17362
s2346	125548	L17363
s2362	125566	L17364
s2403	125612	L17365
s2405	125614	L17366
s2424	125634	L17367
s2439	125650	L17368
s2447	125658	L17369
s2452	125664	L17370
s2454	125666	L17371
s2457	125669	L17372
s2460	125672	L17373
s2468	125683	L17374
s2478	125693	L17375
s2479	125694	L17376
s2479_sc	125695	L17377
s2486	125702	L17378
s2488	125705	L17379
s2497	125714	L17380
s2502	125719	L17381
s2508	125726	L17382
s2512	125730	L17383
s2536	125755	L17384
s2556	125779	L17385
s2564	125787	L17386
s2583	125809	L17387
s2585	125811	L17388
s2586	125812	L17389
s2589	125815	L17390
s2599	125825	L17391
s2607	125834	L17392
s2612	125839	L17393
s2614	125841	L17394
s2616	125843	L17395
s2646	125874	L17396
s2656	125886	L17397
s2666	125897	L17398
s2667	125898	L17399
s2668	125899	L17400
s2669	125900	L17401
s2679	125910	L17402
s2695	125928	L17403
s2707	125943	L17404
s2721	125958	L17405
s2729	125966	L17406
s2737	125975	L17407
s2746	125984	L17408
s2751	125989	L17409
s2754	125992	L17410
s2755	125993	L17411
s2758	125996	L17412
s2759	125997	L17413
s2761	125999	L17414
s2763	126001	L17415
s2764	126002	L17416
s2765	126003	L17417
s2767	126005	L17418
s2770	126008	L17419
s2771	126009	L17420
s2774	126012	L17421
s2781	126019	L17422
s2791	126029	L17423
s2799	126037	L17424
s2801	126039	L17425
s2805	126043	L17426
s2807	126045	L17427
s2808	126046	L17428
s2815	126054	L17429
s2820	126059	L17430
s2824	126063	L17431
s2825	126064	L17432
s2828	126068	L17433
s2829	126069	L17434
s2834	126074	L17435
s2835	126075	L17436
s2836	126076	L17437
s2843	126084	L17438
s2844	126085	L17439
s2847	126088	L17440
s2851	126093	L17441
s2852	126094	L17442
s2853	126095	L17443
s2854	126096	L17444
s2860	126102	L17445
s2863	126105	L17446
s2866	126108	L17447
s2870	126112	L17448
s2872	126114	L17449
s2877	126119	L17450
s2881	126123	L17451
s2882	126124	L17452
s2885	126127	L17453
s2888	126130	L17454
s2889	126131	L17455
s2890	126132	L17456
s2891	126133	L17457
s2892	126134	L17458
s2894	126136	L17459
s2896	126138	L17460
s2897	126139	L17461
s2898	126140	L17462
s2901	126143	L17463
s2903	126145	L17464
s2904	126146	L17465
s2909	126151	L17466
s2914	126156	L17467
s2920	126162	L17468
s2921	126163	L17469
s2922	126164	L17470
s2923	126165	L17471
s2925	126167	L17472
s2926	126168	L17473
s2928	126170	L17474
s2930	126172	L17475
s2931	126173	L17476
s2934	126176	L17477
s2937	126179	L17478
s2941	126183	L17479
s2947	126190	L17480
s2949	126193	L17481
s2952	126196	L17482
s2954	126198	L17483
s2955	126199	L17484
s2957	126201	L17485
s2963	126208	L17486
s2965	126210	L17487
s2968	126213	L17488
s2970	126215	L17489
s2976	126221	L17490
s2979	126224	L17491
s2985	126230	L17492
s2989	126234	L17493
s2992	126237	L17494
s2993	126238	L17495
s2994	126239	L17496
s2995	126240	L17497
s2996	126241	L17498
s2997	126242	L17499
s2998	126243	L17500
s3005	126250	L17501
s3008	126253	L17502
s3014	126259	L17503
s3015	126260	L17504
s3017	126263	L17505
s3019	126265	L17506
s3022	126268	L17507
s3023	126269	L17508
s3025	126271	L17509
s3028	126274	L17510
s3030	126276	L17511
s3031	126277	L17512
s3041	126287	L17513
s3042	126288	L17514
s3046	126292	L17515
s3051	126297	L17516
s3052	126298	L17517
s3053	126299	L17518
s3059	126305	L17519
s3064	126310	L17520
s3067	126313	L17521
s3069	126315	L17522
s3074	126320	L17523
s3078	126324	L17524
s3081	126327	L17525
s3083	126329	L17526
s3087	126333	L17527
s3092	126338	L17528
s3094	126340	L17529
s3095	126341	L17530
s3102	126348	L17531
s3109	126355	L17532
s3113	126359	L17533
s3114	126360	L17534
s3115	126361	L17535
s3117	126363	L17536
s3121	126367	L17537
s3123	126369	L17538
s3132	126378	L17539
s3133	126379	L17540
s3138	126384	L17541
s3139	126385	L17542
s3140	126386	L17543
s3142	126388	L17544
s3148	126394	L17545
s3154	126400	L17546
s3156	126402	L17547
s3157	126403	L17548
s3161	126407	L17549
s3162	126408	L17550
s3163	126409	L17551
s3164	126410	L17552
s3169	126415	L17553
s3173	126419	L17554
s3174	126420	L17555
s3178	126425	L17556
s3180	126427	L17557
s3182	126429	L17558
s3183	126430	L17559
s3184	126431	L17560
s3185	126432	L17561
s3186	126433	L17562
s3187	126434	L17563
s3188	126435	L17564
s3190	126437	L17565
s3191	126438	L17566
s3192	126439	L17567
s3194	126441	L17568
s3195	126442	L17569
s3196	126443	L17570
s3198	126445	L17571
s3199	126446	L17572
s3203	126450	L17573
s3205	126452	L17574
s3206	126453	L17575
s3207	126454	L17576
s3208	126455	L17577
s3211	126458	L17578
s3214	126461	L17579
s3215	126462	L17580
s3216	126463	L17581
s3217	126464	L17582
s3219	126466	L17583
s3226	126473	L17584
s3228	126475	L17585
s3233	126480	L17586
s3235	126482	L17587
s3236	126483	L17588
s3237	126484	L17589
s3238	126485	L17590
s3248	126495	L17591
s3249	126496	L17592
s3251	126498	L17593
s3256	126503	L17594
s3257	126504	L17595
s3259	126506	L17596
s3260	126507	L17597
s3261	126508	L17598
s3276	126523	L17599
s3277	126524	L17600
s3285	126533	L17601
s3290	126538	L17602
s3291	126539	L17603
s3293	126541	L17604
s3297	126545	L17605
s3302	126550	L17606
s3306	126554	L17607
s3308	126556	L17608
s3310	126558	L17609
s3324	126573	L17610
s3330	126580	L17611
s3338	126588	L17612
s3341	126591	L17613
s3345	126595	L17614
s3346	126596	L17615
s3347	126597	L17616
s3351	126601	L17617
s3352	126602	L17618
s3354	126604	L17619
s3356	126606	L17620
s3362	126612	L17621
s3363	126613	L17622
s3366	126616	L17623
s3369	126619	L17624
s3370	126620	L17625
s3381	126632	L17626
s3384	126635	L17627
s3385	126636	L17628
s3386	126637	L17629
s3387	126638	L17630
s3389	126640	L17631
s3390	126641	L17632
s3393	126644	L17633
s3394	126645	L17634
s3395	126646	L17635
s3396	126647	L17636
s3397	126648	L17637
s3402	126653	L17638
s3406	126657	L17639
s3407	126658	L17640
s3412	126663	L17641
s3414	126665	L17642
s3425	126676	L17643
s3427	126679	L17644
s3436	126689	L17645
s3436_sc	126689	L17646
s3447	126701	L17647
s3452	126707	L17648
s3454	126709	L17649
s3459	126714	L17650
s3465	126721	L17651
s3466	126722	L17652
s3467	126723	L17653
s3468	126724	L17654
s3469	126725	L17655
s3472	126728	L17656
s3473	126729	L17657
s3474	126730	L17658
s3475	126731	L17659
s3478	126734	L17660
s3479	126735	L17661
s3480	126736	L17662
s3481	126737	L17663
s3483	126739	L17664
s3485	126742	L17665
s3486	126743	L17666
s3487	126744	L17667
s3491	126748	L17668
s3494	126751	L17669
s3497	126754	L17670
s3501	126758	L17671
s3503	126760	L17672
s3504	126761	L17673
s3505	126762	L17674
s3508	126765	L17675
s3510	126767	L17676
s3512	126769	L17677
s3513	126770	L17678
s3514	126771	L17679
s3515	126772	L17680
s3516	126773	L17681
s3517	126774	L17682
s3518	126775	L17683
s3520	126777	L17684
s3521	126778	L17685
s3523	126780	L17686
s3524	126781	L17687
s3525	126782	L17688
s3526	126783	L17689
s3527	126784	L17690
s3528	126785	L17691
s3529	126786	L17692
s3530	126787	L17693
s3531	126788	L17694
s3532	126789	L17695
s3534	126791	L17696
s3535	126792	L17697
s3537	126794	L17698
s3539	126796	L17699
s3540	126797	L17700
s3542	126799	L17701
s3543	126800	L17702
s3544	126801	L17703
s3545	126802	L17704
s3546	126803	L17705
s3547	126804	L17706
s3551	126809	L17707
s3552	126810	L17708
s3553	126811	L17709
s3555	126813	L17710
s3557	126815	L17711
s3559	126817	L17712
s3561	126819	L17713
s3562	126820	L17714
s3563	126821	L17715
s3564	126822	L17716
s3565	126823	L17717
s3567	126825	L17718
s3568	126826	L17719
s3569	126827	L17720
s3573	126832	L17721
s3575	126834	L17722
s3576	126835	L17723
s3577	126836	L17724
s3579	126838	L17725
s3580	126839	L17726
s3581	126840	L17727
s3582	126841	L17728
s3583	126842	L17729
s3584	126843	L17730
s3585	126844	L17731
s3586	126845	L17732
s3587	126846	L17733
s3588	126847	L17734
s3589	126848	L17735
s3590	126849	L17736
s3594	126853	L17737
s3598	126857	L17738
s3599	126858	L17739
s3600	126859	L17740
s3601	126860	L17741
s3602	126861	L17742
s3603	126862	L17743
s3604	126863	L17744
s3605	126864	L17745
s3606	126865	L17746
s3607	126866	L17747
s3609	126868	L17748
s3610	126869	L17749
s3611	126870	L17750
s3613	126872	L17751
s3614	126873	L17752
s3615	126874	L17753
s3616	126875	L17754
s3619	126878	L17755
s3620	126879	L17756
s3624	126884	L17757
s3626	126887	L17758
s3627	126888	L17759
s3629	126890	L17760
s3630	126891	L17761
s3631	126892	L17762
s3632	126893	L17763
s3633	126894	L17764
s3634	126895	L17765
s3636	126897	L17766
s3638	126899	L17767
s3640	126901	L17768
s3642	126903	L17769
s3643	126904	L17770
s3646	126907	L17771
s3647	126908	L17772
s3650	126911	L17773
s3652	126913	L17774
s3653	126914	L17775
s3654	126915	L17776
s3656	126917	L17777
s3660	126921	L17778
s3661	126922	L17779
s3662	126923	L17780
s3664	126925	L17781
s3671	126932	L17782
s3673	126934	L17783
s3674	126935	L17784
s3675	126936	L17785
s3676	126937	L17786
s3677	126938	L17787
s3678	126939	L17788
s3680	126941	L17789
s3682	126943	L17790
s3683	126944	L17791
s3685	126946	L17792
s3686	126947	L17793
s3687	126948	L17794
s3688	126949	L17795
s3689	126950	L17796
s3690	126951	L17797
s3691	126952	L17798
s3692	126953	L17799
s3693	126954	L17800
s3694	126955	L17801
s3696	126957	L17802
s3699	126960	L17803
s3700	126961	L17804
s3701	126962	L17805
s3702	126963	L17806
s3704	126965	L17807
s3704_sc	126965	L17808
s3705	126966	L17809
s3706	126967	L17810
s3708	126969	L17811
s3711	126972	L17812
s3712	126973	L17813
s3713	126974	L17814
s3716	126977	L17815
s3719	126980	L17816
s3721	126982	L17817
s3722	126983	L17818
s3722_sc	126984	L17819
s3723	126985	L17820
s3724	126986	L17821
s3725	126987	L17822
s3727	126989	L17823
s3728	126990	L17824
s3729	126991	L17825
s3731	126993	L17826
s3732	126994	L17827
s3733	126995	L17828
s3734	126996	L17829
s3735	126997	L17830
s3736	126998	L17831
s3740	127002	L17832
s3742	127004	L17833
s3744	127006	L17834
s3748	127011	L17835
s3749	127012	L17836
s3751	127014	L17837
s3754	127018	L17838
s3756	127020	L17839
s3758	127022	L17840
s3760	127024	L17841
s3761	127025	L17842
s3764	127028	L17843
s3766	127030	L17844
s3773	127037	L17845
s3777	127041	L17846
s3780	127044	L17847
s3789	127053	L17848
s3791	127055	L17849
s3794	127058	L17850
s3799	127063	L17851
s3802	127067	L17852
s3803	127068	L17853
s3808	127073	L17854
s3810	127075	L17855
s3811	127076	L17856
s3819	127084	L17857
s3823	127090	L17858
s3827	127094	L17859
s3831	127098	L17860
s3841	127108	L17861
s3848	127115	L17862
s3853	127121	L17863
s3857	127125	L17864
s3862	127130	L17865
s3866	127135	L17866
s3871	127140	L17867
s3877	127146	L17868
s3878	127147	L17869
s3879	127148	L17870
s3884	127153	L17871
s3906	127177	L17872
s3920	127191	L17873
s3953	127229	L17874
s3954	127230	L17875
s4021	127302	L17876
s4028	127311	L17877
s4031	127314	L17878
s4038	127321	L17879
s4040	126741	L17880
s6133	127324	L17881
s6230	127328	L17882
s6234	127332	L17883
s6237	127335	L17884
s6346	127338	L17885
s7731	127367	L17886
s7998	127372	L17887
s8575	127381	L17888
s9575	127405	L17889
s9912	127412	L17890
s9994	127506	L17891
t0003	127515	L17892
t0007	127520	L17893
t0007_sc	127521	L17894
t0017	127532	L17895
t0023	127538	L17896
t0033	127552	L17897
t0035	127555	L17898
t0043	127564	L17899
t0045	127566	L17900
t0056	127577	L17901
t0068	127590	L17902
t0069	127591	L17903
t0090	127613	L17904
t0096	127620	L17905
t0117	127643	L17906
t0117_sc	127644	L17907
t0129	127656	L17908
t0156	127684	L17909
t0174	127704	L17910
t0200	127731	L17911
t0228	127759	L17912
t0231	127762	L17913
t0241	127773	L17914
t0263	127795	L17915
t0278	127811	L17916
t0279	127812	L17917
t0284	127817	L17918
t0289	127822	L17919
t0291	127825	L17920
t0315	127850	L17921
t0319	127855	L17922
t0336	127873	L17923
t0348	127887	L17924
t0349	127888	L17925
t0360	127899	L17926
t0371	127911	L17927
t0378	127920	L17928
t0388	127931	L17929
t0395	127939	L17930
t0410	127954	L17931
t0441	127985	L17932
t0445	127991	L17933
t0450	127997	L17934
t0487	128040	L17935
t0503	128056	L17936
t0504	128057	L17937
t0513	128067	L17938
t0585	128144	L17939
t0592	128151	L17940
t0605	128165	L17941
t0646	128210	L17942
t0675	128242	L17943
t0695	128263	L17944
t0696	128264	L17945
t0696_sc	128265	L17946
t0710	128280	L17947
t0712	128282	L17948
t0717	128288	L17949
t0718	128289	L17950
t0726	128297	L17951
t0743	128318	L17952
t0747	128322	L17953
t0751	128326	L17954
t0752	128327	L17955
t0753	128328	L17956
t0777	128354	L17957
t0780	128357	L17958
t0785	128362	L17959
t0795	128372	L17960
t0796	128373	L17961
t0797	128374	L17962
t0803	128380	L17963
t0804	128381	L17964
t0811	128388	L17965
t0835	128421	L17966
t0849	128437	L17967
t0854	128442	L17968
t0855	128443	L17969
t0855_sc	128444	L17970
t0858	128447	L17971
t0860	128449	L17972
t0862	128451	L17973
t0863	128452	L17974
t0865	128454	L17975
t0872	128462	L17976
t0884	128476	L17977
t0919	128512	L17978
t0933	128526	L17979
t0956	128552	L17980
t0967	128563	L17981
t0970	128568	L17982
t0973	128571	L17983
t0978	128576	L17984
t0979	128577	L17985
t0982	128580	L17986
t0983	128581	L17987
t0988	128586	L17988
t0997	128595	L17989
t1001	128599	L17990
t1002	128600	L17991
t1005	128603	L17992
t1007	128605	L17993
t1009	128607	L17994
t1013	128611	L17995
t1014	128612	L17996
t1017	128615	L17997
t1019	128617	L17998
t1021	128619	L17999
t1023	128621	L18000
t1024	128622	L18001
t1026	128624	L18002
t1027	128625	L18003
t1028	128626	L18004
t1037	128635	L18005
t1040	128638	L18006
t1041	128639	L18007
t1042	128640	L18008
t1047	128645	L18009
t1049	128647	L18010
t1050	128648	L18011
t1058	128656	L18012
t1063	128661	L18013
t1067	128665	L18014
t1069	128667	L18015
t1072	128670	L18016
t1073	128671	L18017
t1074	128672	L18018
t1078	128676	L18019
t1080	128678	L18020
t1081	128679	L18021
t1082	128680	L18022
t1084	128682	L18023
t1087	128685	L18024
t1093	128692	L18025
t1095	128694	L18026
t1096	128695	L18027
t1101	128700	L18028
t1102	128701	L18029
t1104	128703	L18030
t1108	128707	L18031
t1110	128709	L18032
t1112	128711	L18033
t1113	128712	L18034
t1117	128716	L18035
t1119	128718	L18036
t1121	128720	L18037
t1143	128749	L18038
t1144	128750	L18039
t1148	128754	L18040
t1153	128759	L18041
t1156	128762	L18042
t1176	128787	L18043
t1184	128795	L18044
t1223	128840	L18045
t1268	128890	L18046
t1312	128941	L18047
t1337	128969	L18048
t1349	128981	L18049
t1351	128983	L18050
t1354	128986	L18051
t1361	128993	L18052
t1379	129011	L18053
t1380	129012	L18054
t1390	129025	L18055
t1406	129043	L18056
t1409	129046	L18057
t1420	129057	L18058
t1452	129090	L18059
t1453	129091	L18060
t1459	129098	L18061
t1463	129106	L18062
t1464	129107	L18063
t1468	129113	L18064
t1470	129115	L18065
t1473	129119	L18066
t1496	129148	L18067
t1497	129149	L18068
t1498	129150	L18069
t1688	129161	L18070
t1690	129163	L18071
t1694	129167	L18072
t1696	129169	L18073
t1705	129180	L18074
t1710	129185	L18075
t1711	129186	L18076
t1720	129197	L18077
t1723	129200	L18078
t1724	129201	L18079
t1725	129202	L18080
t1725_sc	129203	L18081
t1732	129210	L18082
t1738	129217	L18083
t1743	129224	L18084
t1747	129228	L18085
t1761	129241	L18086
t1770	129250	L18087
t1775	129255	L18088
t1783	129264	L18089
t1792	129273	L18090
t1810	129290	L18091
t1820	129298	L18092
t1829	129307	L18093
t1843	129322	L18094
t1860	129339	L18095
t8313	129360	L18096
t9036	129376	L18097
t9309	129381	L18098
t9312	129385	L18099
t9313	129386	L18100
t9314	129387	L18101
t9314_sc	129388	L18102
t9726	129400	L18103
t9873	129406	L18104
t9978	129431	L18105
u0014	129469	L18106
u0017	129472	L18107
u0021	129476	L18108
u0024	129481	L18109
u0029	129486	L18110
u0035	129492	L18111
u0037	129495	L18112
u0038	129497	L18113
u0047	129506	L18114
u0048	129507	L18115
u0050	129509	L18116
u0056	129515	L18117
u0062	129521	L18118
u0064	129523	L18119
u0073	129535	L18120
u0083	129545	L18121
u0086	129549	L18122
u0096	129559	L18123
u0102	129565	L18124
u0112	129576	L18125
u0117	129581	L18126
u0119	129583	L18127
u0122	129587	L18128
u0144	129614	L18129
u0148	129619	L18130
u0150	129621	L18131
u0160	129633	L18132
u0174	129648	L18133
u0192	129667	L18134
u0193	129668	L18135
u0198	129673	L18136
u0203	129678	L18137
u0210	129685	L18138
u0217	129693	L18139
u0233	129712	L18140
u0238	129718	L18141
u0244	129724	L18142
u0246	129726	L18143
u0248	129728	L18144
u0271	129754	L18145
u0274	129757	L18146
u0280	129766	L18147
u0293	129781	L18148
u0300	129790	L18149
u0302	129792	L18150
u0309	129799	L18151
u0312	129802	L18152
u0313	129803	L18153
u0324	129816	L18154
u0334	129826	L18155
u0360	129853	L18156
u0361	129854	L18157
u0365	129859	L18158
u0368	129862	L18159
u0369	129863	L18160
u0372	129867	L18161
u0383	129878	L18162
u0385	129881	L18163
u0392	129889	L18164
u0406	129904	L18165
u0410	129909	L18166
u0412	129911	L18167
u0417	129918	L18168
u0422	129923	L18169
u0433	129936	L18170
u0438	129942	L18171
u0454	129961	L18172
u0459	129966	L18173
u0465	129974	L18174
u0473	129982	L18175
u0475	129984	L18176
u0476	129986	L18177
u0482	129993	L18178
u0489	130002	L18179
u0510	130027	L18180
u0512	130029	L18181
u0526	130047	L18182
u0530	130051	L18183
u0537	130063	L18184
u0545	130073	L18185
u0557	130087	L18186
u0602	130136	L18187
u0612	130146	L18188
u0613	130147	L18189
u0626	130163	L18190
u0631	130168	L18191
u0635	130173	L18192
u0636	130174	L18193
u0636_sc	130175	L18194
u0644	130183	L18195
u0652	130191	L18196
u0653	130192	L18197
u0655	130195	L18198
u0658	130198	L18199
