token	linked_form
Q44487	L29261-F166
Q61020	L29942-F2
Q69957	L33992-F14
Q27496	L31259-F191
Q34223	L31801-F68
Q48541	L33761-F68
Q36271	L33851-F44
Q18498	L29522-F11
Q15707	L29049-F20
Q5631	L27857-F10
Q50095	L33992-F5
Q6869	L28013-F1
Q15013	L29049-F300
Q776	L26725-F31
Q776	L26732-F47
Q52816	L31259-F209
Q64316	L31262-F111
Q51024	L33597-F165
Q37519	L31262-F2
Q37929	L33992-F5
Q66150	L32187-F1
Q69178	L29098-F96
Q2851	L26992-F4
Q69909	L29098-F83
Q58363	L33597-F257
Q3976	L27275-F394
Q51959	L31801-F4
Q15181	L29049-F33
Q70635	L31589-F112
Q65655	L33992-F89
Q25044	L32187-F7
Q847	L26736-F250
Q34736	L33992-F18
Q14120	L29049-F8
Q28580	L29942-F194
Q63892	L33992-F5
Q52737	L31589-F46
Q33136	L31801-F4
Q60917	L31797-F1
Q9958	L28393-F10
Q13862	L29049-F8
Q69342	L32321-F10
Q29827	L29942-F1
Q50368	L31731-F32
Q52206	L29648-F204
Q18877	L33992-F5
Q42444	L31801-F4
Q13725	L29049-F33
Q27768	L31353-F304
Q14793	L29049-F151
Q56289	L33777-F304
Q64747	L33992-F5
Q4043	L27275-F394
Q61178	L31801-F218
Q37754	L33992-F5
Q9804	L28393-F7
Q68542	L33992-F5
Q17458	L31353-F292
Q58822	L29942-F212
Q14435	L29049-F137
Q60376	L31353-F304
Q17018	L33992-F5
Q61348	L29942-F194
Q4109	L27275-F394
Q32109	L33992-F5
Q9540	L28393-F1
Q67263	L31870-F4
Q44829	L33992-F1
Q61360	L33777-F304
Q19043	L32321-F4
Q52528	L31801-F200
Q13295	L29049-F137
Q40882	L30229-F4
Q56930	L31801-F192
Q2041	L26989-F156
Q33285	L33530-F332
Q33881	L33992-F5
Q27418	L31353-F126
Q71116	L32358-F4
Q46586	L33777-F316
Q58848	L31265-F13
Q5419	L27796-F68
Q53765	L34214-F68
Q44581	L29627-F68
Q27869	L32321-F4
Q44211	L31801-F200
Q47307	L33992-F14
Q57123	L31870-F4
Q15528	L29049-F137
Q609	L26700-F709
Q69187	L33992-F5
Q58927	L33261-F169
Q42662	L34214-F189
Q67625	L33992-F5
Q33362	L33992-F5
Q14893	L29049-F137
Q3772	L27207-F70
Q25816	L29627-F64
Q59673	L33992-F92
Q31356	L30282-F189
Q15518	L29049-F8
Q32313	L30282-F168
Q58622	L29627-F168
Q66002	L29942-F194
Q48865	L31589-F46
Q18978	L34214-F4
Q16422	L29627-F4
Q47585	L31801-F68
Q5412	L27796-F4
Q22744	L33992-F5
Q23618	L33992-F5
Q68398	L29627-F4
Q17827	L29627-F1
Q16617	L34214-F4
Q14184	L29049-F8
Q22657	L30229-F2
Q64714	L32308-F366
Q27334	L33994-F1
Q5422	L27796-F4
Q13163	L29049-F8
Q5413	L27796-F14
Q5416	L27796-F10
Q4114	L27275-F370
Q40040	L33992-F14
Q18675	L31712-F189
Q37550	L33992-F5
Q68312	L31711-F193
Q43349	L33992-F5
Q14227	L29049-F137
Q37836	L33992-F4
Q608	L26700-F709
Q55681	L31265-F527
Q5423	L27796-F4
Q29522	L29261-F235
Q15510	L29049-F8
Q865	L26736-F16
Q47767	L32685-F60
Q45607	L30229-F163
Q51783	L30534-F4
Q43559	L31265-F329
Q46669	L33992-F23
Q48065	L31712-F190
Q23583	L31265-F205
Q10282	L28468-F52
Q15165	L29049-F20
Q47915	L33992-F5
Q10316	L28468-F384
Q60237	L33992-F14
Q14093	L29049-F137
Q24319	L29261-F166
Q6461	L27901-F155
Q65873	L32187-F4
Q13918	L29049-F137
Q45160	L33693-F111
Q35028	L32187-F4
Q38876	L33693-F1
Q29458	L33074-F75
Q49703	L33074-F75
Q23891	L33074-F75
Q18743	L29059-F39
Q34279	L32760-F186
Q44554	L32476-F207
Q41948	L33994-F75
Q40060	L32476-F68
Q63899	L32232-F16
Q16924	L33557-F89
Q772	L26725-F466
Q54851	L29261-F179
Q65960	L33992-F5
Q30699	L30229-F83
Q34321	L32232-F330
Q26443	L31385-F194
Q37330	L34570-F96
Q36710	L32187-F89
Q24370	L29261-F1
Q38300	L32232-F96
Q33054	L32187-F83
Q53944	L29261-F1
Q44339	L33409-F96
Q12750	L29049-F300
Q51898	L33992-F5
Q44740	L29261-F1
Q13467	L29049-F300
Q29227	L33557-F1
Q61185	L33992-F5
Q40566	L29261-F1
Q53507	L31854-F191
Q53507	L32879-F191
Q30010	L33992-F5
Q66594	L31801-F4
Q18592	L29237-F262
Q24799	L30229-F10
Q13681	L29049-F8
Q24733	L33557-F1
Q40674	L33992-F23
Q35590	L31854-F191
Q35590	L32879-F191
Q65829	L31801-F4
Q51429	L33992-F23
Q63216	L29261-F1
Q24265	L33992-F23
Q49758	L33992-F23
Q25456	L29261-F1
Q39882	L32187-F83
Q54700	L32187-F86
Q34843	L33992-F23
Q63370	L33992-F23
Q49932	L29261-F1
Q69062	L33992-F23
Q66682	L31854-F191
Q66682	L32879-F191
Q70077	L33992-F23
Q43014	L32187-F86
Q7687	L28156-F53
Q13162	L29049-F33
Q50718	L32187-F10
Q42575	L33992-F8
Q54205	L31854-F1
Q54205	L32879-F1
Q12990	L29049-F390
Q42964	L34486-F2
Q52260	L32508-F195
Q60054	L33992-F8
Q33609	L33992-F8
Q44102	L31856-F272
Q33710	L33992-F31
Q11344	L28659-F92
Q30795	L32508-F193
Q61666	L31043-F437
Q34149	L33761-F4
Q12955	L29049-F390
Q48671	L34486-F2
Q59681	L31854-F1
Q59681	L32879-F1
Q24805	L31801-F4
Q13389	L29049-F8
Q41025	L32187-F1
Q61381	L30307-F10
Q36590	L33992-F18
Q606	L26700-F721
Q14641	L29049-F8
Q49880	L32321-F4
Q40326	L33992-F5
Q6013	L27857-F10
Q58171	L30772-F128
Q9229	L28295-F180
Q47659	L30307-F23
Q61410	L30229-F166
Q65339	L33361-F168
Q56138	L30772-F417
Q49010	L33992-F5
Q21367	L33992-F5
Q13458	L29049-F151
Q6373	L27857-F1
Q5668	L27857-F1
Q66470	L29942-F4
Q67805	L30229-F68
Q6496	L27916-F189
Q23823	L29942-F166
Q6103	L27857-F166
Q46872	L34300-F9
Q5604	L27857-F1
Q45357	L29942-F4
Q53313	L33530-F1
Q39556	L31782-F518
Q37905	L31453-F1
Q13319	L29049-F137
Q45382	L33992-F5
Q55135	L32187-F1
Q11780	L28878-F327
Q44685	L32321-F4
Q33561	L32187-F1
Q45106	L31801-F4
Q13601	L29049-F8
Q4428	L27353-F7
Q5582	L27857-F2
Q57725	L33585-F128
Q45221	L29261-F2
Q24355	L30772-F150
Q53521	L32321-F4
Q39767	L30772-F128
Q63088	L33992-F5
Q68475	L30541-F166
Q13742	L29049-F137
Q56683	L33992-F1
Q10683	L28472-F190
Q57539	L30179-F180
Q36958	L31498-F68
Q35400	L30718-F68
Q10743	L28472-F190
Q63115	L33992-F5
Q17437	L30169-F68
Q1053	L26736-F4
Q67424	L30169-F23
Q58286	L31418-F68
Q40926	L33992-F5
Q20640	L33992-F8
Q29081	L30169-F16
Q35033	L32976-F4
Q10470	L28472-F23
Q10509	L28472-F16
Q59266	L31418-F68
Q10451	L28472-F191
Q15090	L29049-F137
Q1028	L26736-F75
Q10529	L28472-F189
Q58124	L30179-F178
Q66657	L31870-F4
Q51234	L29796-F297
Q14420	L29049-F137
Q43748	L29382-F498
Q10519	L28472-F168
Q44946	L32321-F4
Q42104	L33992-F14
Q10416	L28472-F190
Q56321	L33992-F3
Q28477	L32625-F179
Q54277	L33992-F3
Q23764	L34631-F64
Q42606	L33074-F64
Q10658	L28472-F208
Q4061	L27275-F394
Q19057	L33992-F5
Q36211	L33992-F14
Q27961	L33992-F5
Q940	L26736-F4
Q38381	L33992-F8
Q991	L26736-F7
Q12981	L29049-F137
Q1070	L26736-F4
Q917	L26736-F232
Q14898	L29049-F137
Q24093	L33992-F18
Q19049	L33992-F6
Q51105	L31801-F68
Q26573	L33992-F8
Q51756	L33992-F1
Q14427	L29049-F8
Q13807	L29049-F337
Q59763	L33992-F5
Q36959	L31801-F68
Q37024	L33992-F1
Q11580	L28792-F4
Q26799	L29680-F4
Q14153	L29049-F137
Q59840	L29098-F4
Q59405	L29261-F166
Q4120	L27275-F172
Q56568	L33254-F7
Q7742	L28156-F53
Q51673	L31870-F4
Q1356	L26803-F87
Q7659	L28154-F1
Q25713	L32321-F7
Q8871	L28265-F435
Q3232	L27148-F8
Q40895	L29261-F179
Q60553	L33992-F5
Q12724	L29049-F137
Q1115	L26736-F216
Q14021	L29049-F8
Q59857	L29942-F218
Q3302	L27148-F2
Q19272	L30229-F216
Q43492	L33323-F238
Q966	L26736-F216
Q35192	L29942-F194
Q19786	L33992-F5
Q62740	L31801-F68
Q20794	L33992-F14
Q39132	L30772-F417
Q1279	L26798-F68
Q15208	L29049-F8
Q56261	L32385-F189
Q19461	L33992-F5
Q20600	L32187-F4
Q54886	L31870-F4
Q47304	L33585-F121
Q34236	L32321-F10
Q13442	L29049-F129
Q63384	L33992-F92
Q45678	L32385-F23
Q55922	L34631-F103
Q70098	L29942-F194
Q20308	L33992-F31
Q13436	L29049-F300
Q61551	L33992-F31
Q41714	L29942-F194
Q14495	L29049-F137
Q31036	L29942-F196
Q32585	L33992-F5
Q52765	L29627-F168
Q32286	L33074-F382
Q69189	L33992-F5
Q63177	L33992-F106
Q15314	L29049-F8
Q51078	L33992-F5
Q22834	L33074-F382
Q25511	L33992-F5
Q9760	L28393-F40
Q50229	L31265-F525
Q47281	L33992-F31
Q9962	L28393-F1
Q24636	L30463-F201
Q62779	L33761-F68
Q43541	L29261-F166
Q14721	L29049-F8
Q64988	L29942-F170
Q18144	L33074-F382
Q61831	L33992-F5
Q65275	L30229-F1
Q70161	L30229-F166
Q70042	L33992-F5
Q43388	L33992-F5
Q55513	L34570-F15
Q27263	L33992-F10
Q43340	L33992-F14
Q28354	L33254-F4
Q37545	L31043-F8
Q69488	L33992-F1
Q7716	L28156-F53
Q15422	L29049-F337
Q33840	L33992-F5
Q4433	L27353-F14
Q14396	L29049-F207
Q59353	L33992-F1
Q13560	L29049-F151
Q71373	L33992-F31
Q57143	L33992-F1
Q9900	L28393-F4
Q19921	L33634-F4
Q4233	L27340-F332
Q14214	L29049-F137
Q28469	L33992-F1
Q57346	L33992-F8
Q32155	L33992-F1
Q32710	L32321-F7
Q55884	L31801-F218
Q21088	L33992-F5
Q6877	L28013-F7
Q38517	L33143-F137
Q68020	L33992-F1
Q14631	L29049-F151
Q30836	L33992-F18
Q52019	L31801-F68
Q52166	L33992-F14
Q25337	L32308-F292
Q3182	L27148-F8
Q58908	L33992-F5
Q53939	L33992-F5
Q50119	L30229-F16
Q36468	L31801-F218
Q47109	L33992-F5
Q16072	L33143-F137
Q45244	L33992-F14
Q46499	L33992-F14
Q27274	L33992-F14
Q18181	L33992-F5
Q69451	L33992-F5
Q23372	L33992-F5
Q37177	L29262-F4
Q49475	L33585-F121
Q19646	L33992-F14
Q38389	L33992-F14
Q64933	L33992-F14
Q7747	L28161-F68
Q7747	L28190-F68
Q18928	L29942-F4
Q20567	L33992-F5
Q47145	L31801-F4
Q30799	L34638-F124
Q14886	L29049-F137
Q69518	L31447-F83
Q35383	L31262-F16
Q41555	L32760-F64
Q10285	L28468-F448
Q27713	L29232-F80
Q17444	L33992-F8
Q53906	L30229-F7
Q8569	L28265-F435
Q3399	L27148-F8
Q68492	L29232-F80
Q26838	L33992-F14
Q36140	L32649-F17
Q60232	L30939-F68
Q69130	L33176-F397
Q65374	L31782-F136
Q68947	L34570-F68
Q45997	L32308-F1
Q52535	L33992-F5
Q23627	L31870-F4
Q71404	L31484-F331
Q46571	L33992-F14
Q27134	L33992-F1
Q71340	L33992-F5
Q22278	L30169-F68
Q33442	L31418-F68
Q24120	L29712-F8
Q68416	L33992-F5
Q58258	L29859-F89
Q59269	L33992-F14
Q39432	L29712-F32
Q48584	L33992-F5
Q47658	L30229-F16
Q23100	L33992-F5
Q62088	L30179-F178
Q38318	L34570-F68
Q65083	L30179-F182
Q1069	L26736-F4
Q18890	L30169-F51
Q32814	L34570-F68
Q35573	L30229-F4
Q32561	L33992-F1
Q42943	L32976-F174
Q50140	L33992-F1
Q34471	L34570-F68
Q57809	L33585-F112
Q31628	L33992-F14
Q64485	L34364-F179
Q43088	L32976-F4
Q12161	L28935-F10
Q67568	L33992-F1
Q56402	L30169-F264
Q10199	L28454-F136
Q68984	L33585-F121
Q23249	L30229-F4
Q903	L26736-F174
Q38715	L30179-F178
Q25689	L33992-F5
Q63255	L29365-F33
Q63053	L29365-F12
Q69778	L29567-F68
Q37698	L32321-F4
Q53264	L32321-F4
Q39505	L29255-F128
Q4527	L27366-F64
Q12982	L29049-F129
Q17141	L34570-F68
Q831	L26736-F174
Q64299	L30229-F4
Q43078	L33992-F1
Q62869	L31433-F334
Q32285	L30169-F71
Q4208	L27327-F28
Q4208	L27345-F7
Q69517	L33585-F121
Q40878	L30229-F10
Q28676	L32976-F10
Q37941	L33992-F14
Q47860	L30229-F4
Q63190	L33992-F5
Q32554	L30169-F4
Q1022	L26736-F174
Q65621	L31801-F218
Q39941	L33992-F5
Q66412	L33992-F5
Q62886	L33992-F1
Q49198	L33992-F14
Q33611	L32976-F18
Q46081	L32976-F179
Q70489	L32976-F4
Q37237	L32976-F4
Q68722	L33992-F5
Q31405	L33992-F5
Q68749	L33992-F14
Q23994	L32647-F195
Q63869	L33992-F5
Q9249	L28296-F4
Q30245	L33992-F5
Q43218	L33992-F5
Q49337	L33992-F5
Q58013	L33992-F5
Q26290	L32647-F195
Q48286	L33992-F5
Q40935	L34570-F68
Q14183	L29049-F167
Q16738	L33992-F14
Q3858	L27245-F166
Q3858	L27246-F166
Q43593	L33992-F14
Q39272	L34570-F68
Q36868	L33143-F128
Q9743	L28393-F13
Q60717	L34483-F136
Q60717	L34636-F68
Q55731	L33585-F121
Q9867	L28393-F13
Q51376	L33992-F5
Q56972	L33992-F5
Q68167	L30761-F1
Q52162	L29232-F77
Q59833	L33992-F5
Q34977	L33992-F1
Q65273	L32321-F4
Q17895	L33992-F5
Q57595	L33992-F5
Q38521	L33992-F5
Q49951	L33992-F5
Q53003	L33992-F5
Q45122	L33992-F5
Q29690	L33992-F5
Q63352	L32321-F69
Q40548	L33992-F5
Q42643	L33992-F5
Q50411	L33992-F8
Q53684	L33992-F1
Q46526	L29232-F80
Q55177	L33992-F8
Q51154	L33992-F5
Q7113	L28030-F355
Q56914	L33992-F5
Q46074	L32308-F68
Q49918	L33992-F5
Q53961	L32321-F4
Q59301	L33992-F1
Q45429	L33992-F1
Q15983	L29232-F73
Q47648	L33992-F5
Q41203	L29232-F52
Q7032	L28030-F359
Q29049	L33992-F5
Q14670	L29049-F20
Q61167	L29232-F73
Q12644	L29049-F143
Q29590	L32386-F71
Q46363	L34570-F71
Q29306	L32386-F1
Q24212	L30547-F137
Q34994	L32387-F202
Q35624	L34603-F288
Q62645	L34570-F68
Q68734	L33992-F14
Q43178	L32321-F4
Q22109	L33992-F1
Q39381	L30118-F64
Q55694	L33992-F14
Q52582	L33992-F5
Q59805	L32321-F4
Q14904	L29049-F137
Q47002	L32321-F4
Q44661	L33992-F14
Q59168	L33264-F20
Q40536	L29232-F80
Q44932	L34570-F68
Q15464	L29049-F137
Q13967	L29049-F137
Q56460	L33992-F5
Q14444	L29049-F137
Q60922	L30772-F128
Q32562	L30229-F10
Q18935	L30118-F75
Q63613	L29232-F73
Q48337	L33992-F8
Q50163	L33992-F5
Q54664	L33992-F14
Q29998	L33992-F14
Q14548	L29049-F2
Q65179	L29232-F4
Q32789	L32321-F4
Q36347	L29232-F1
Q67013	L33992-F14
Q34600	L29232-F73
Q56760	L29232-F65
Q36822	L33992-F1
Q41056	L33992-F5
Q53122	L33992-F5
Q24727	L33992-F41
Q67235	L33992-F14
Q51000	L33992-F5
Q68348	L34570-F68
Q64428	L33992-F5
Q38771	L31801-F218
Q71560	L33992-F14
Q70095	L33992-F5
Q46009	L33992-F5
Q11632	L28844-F4
Q11690	L28844-F4
Q65281	L33992-F5
Q40094	L33992-F41
Q26367	L29232-F80
Q35515	L32386-F75
Q55705	L33992-F1
Q29778	L32321-F10
Q60629	L33992-F5
Q18735	L33992-F5
Q42914	L30939-F64
Q20145	L33992-F14
Q20922	L34570-F68
Q24702	L33585-F112
Q47535	L33992-F14
Q16187	L33992-F18
Q40512	L33992-F8
Q54177	L33992-F18
Q65054	L33992-F8
Q26464	L34570-F68
Q18343	L33992-F18
Q70873	L33992-F8
Q54372	L33992-F5
Q41302	L32386-F68
Q28299	L33992-F5
Q25544	L33992-F5
Q13605	L29049-F137
Q49819	L33992-F5
Q12807	L29049-F137
Q67008	L33992-F5
Q67664	L33992-F5
Q61009	L33992-F5
Q36223	L31782-F458
Q22754	L31801-F7
Q48562	L32386-F71
Q57018	L32386-F71
Q25413	L31782-F458
Q30155	L33992-F5
Q65248	L30179-F178
Q57324	L33992-F5
Q26257	L30169-F16
Q62387	L33992-F18
Q38938	L34570-F68
Q34273	L33992-F1
Q65789	L34638-F32
Q26059	L30419-F1
Q29730	L31466-F112
Q16902	L33992-F8
Q9518	L28391-F68
Q21585	L30774-F1
Q42736	L31801-F308
Q45374	L34120-F64
Q30755	L32321-F10
Q41125	L33992-F5
Q15193	L29049-F143
Q934	L26736-F242
Q65631	L33992-F14
Q64643	L30939-F68
Q45975	L33994-F1
Q40912	L29455-F4
Q65250	L33992-F5
Q64765	L33992-F5
Q46478	L34272-F7
Q41121	L33992-F1
Q50215	L32321-F7
Q2885	L27039-F68
Q34229	L31978-F69
Q32610	L30169-F68
Q26085	L32649-F4
Q3139	L27099-F212
Q10089	L28400-F135
Q16357	L31259-F191
Q10790	L28475-F4
Q36500	L34272-F7
Q58002	L33992-F5
Q45034	L31385-F4
Q37352	L33992-F5
Q35620	L33992-F5
Q44114	L32649-F10
Q50630	L29712-F32
Q32389	L29455-F4
Q40474	L30939-F68
Q20927	L29134-F189
Q6432	L27892-F378
Q46196	L31997-F202
Q4631	L27481-F16
Q25777	L32678-F4
Q51439	L33580-F134
Q53764	L33994-F68
Q8851	L28265-F19
Q57543	L34213-F12
Q22817	L33994-F68
Q48304	L30939-F68
Q51418	L34608-F90
Q24376	L33992-F8
Q37948	L31385-F7
Q1929	L26989-F236
Q29406	L33992-F8
Q37576	L31385-F1
Q66519	L32321-F7
Q58129	L33992-F5
Q62217	L30484-F10
Q24776	L34280-F68
Q64783	L30939-F68
Q52626	L32187-F7
Q37073	L33087-F68
Q46846	L33992-F5
Q9332	L28346-F68
Q36704	L33992-F5
Q12537	L29018-F68
Q65148	L32649-F228
Q38202	L30620-F4
Q71280	L32649-F4
Q61223	L33992-F5
Q53305	L33992-F5
Q70082	L32649-F4
Q6209	L27857-F4
Q71079	L33992-F5
Q29710	L30772-F320
Q47102	L33992-F14
Q36432	L30772-F320
Q58809	L33992-F5
Q31158	L33992-F5
Q61526	L30772-F2
Q46203	L31870-F4
Q46181	L32188-F4
Q55982	L33992-F5
Q44043	L30772-F2
Q57530	L31801-F218
Q29304	L33992-F5
Q37987	L30772-F320
Q64330	L33992-F14
Q6818	L28013-F7
Q42697	L32321-F4
Q62971	L33087-F68
Q23815	L30772-F2
Q23589	L30939-F71
Q64364	L33994-F4
Q68216	L33992-F5
Q15969	L30772-F2
Q51011	L31870-F4
Q6183	L27857-F1
Q59787	L32321-F10
Q13317	L29048-F3
Q13317	L29049-F4
Q7367	L28078-F4
Q51492	L30772-F344
Q17975	L30772-F338
Q19422	L30772-F320
Q3248	L27148-F8
Q44540	L33992-F5
Q48351	L30772-F2
Q68234	L33992-F5
Q20663	L30772-F2
Q65301	L30772-F338
Q55316	L29942-F4
Q37028	L33087-F68
Q39442	L32387-F180
Q50343	L33992-F14
Q36691	L30772-F347
Q45103	L33992-F8
Q48413	L31870-F4
Q29486	L30772-F326
Q66881	L30772-F128
Q8916	L28269-F7
Q65009	L33992-F5
Q39355	L30772-F2
Q48221	L30772-F320
Q25498	L33992-F14
Q16641	L30772-F136
Q16470	L33992-F5
Q69972	L33992-F5
Q7315	L28078-F179
Q30280	L30772-F344
Q48897	L33611-F7
Q69036	L33992-F5
Q27337	L33992-F5
Q33416	L33611-F191
Q19044	L31481-F68
Q69662	L30772-F320
Q41991	L33992-F5
Q68629	L33992-F14
Q53074	L30772-F2
Q32458	L30772-F405
Q23709	L30772-F8
Q50732	L31801-F218
Q23317	L33992-F5
Q65928	L33992-F5
Q39697	L30772-F320
Q28068	L33143-F137
Q52115	L30772-F136
Q69285	L30772-F320
Q70990	L30772-F95
Q53216	L33992-F14
Q953	L26736-F242
Q8707	L28265-F435
Q7361	L28078-F1
Q55583	L32321-F5
Q57649	L33992-F14
Q38863	L33992-F5
Q51355	L29859-F61
Q59965	L32647-F195
Q52069	L33992-F5
Q43513	L33992-F5
Q35636	L30633-F17
Q17777	L30939-F68
Q6626	L27984-F7
Q67470	L32321-F4
Q1088	L26736-F64
Q40470	L33580-F134
Q35208	L33992-F5
Q58450	L30169-F38
Q21866	L33992-F23
Q40319	L32321-F4
Q17324	L33580-F127
Q50659	L33992-F14
Q41149	L30169-F38
Q59347	L31870-F4
Q19781	L30179-F178
Q54679	L33992-F5
Q47180	L30939-F68
Q60577	L32321-F4
Q44561	L30772-F128
Q43901	L30595-F1
Q65150	L32321-F10
Q1040	L26736-F4
Q22847	L31870-F4
Q21760	L30939-F68
Q36727	L30169-F16
Q43672	L30415-F7
Q61441	L33992-F5
Q881	L26736-F64
Q31845	L33992-F31
Q7016	L28023-F141
Q29264	L33992-F5
Q23537	L33992-F1
Q63996	L33143-F137
Q40579	L30772-F413
Q61509	L33992-F14
Q57505	L30179-F178
Q62636	L30229-F10
Q57778	L33992-F14
Q48679	L31265-F126
Q16837	L30772-F95
Q67129	L33992-F14
Q38990	L30772-F321
Q38671	L30772-F321
Q45035	L30772-F95
Q25335	L33992-F5
Q47939	L30772-F320
Q47425	L33992-F5
Q24152	L30772-F319
Q36809	L33992-F5
Q19765	L30772-F319
Q20092	L30772-F95
Q70233	L33992-F5
Q15024	L29049-F137
Q57066	L33992-F23
Q24141	L33992-F8
Q23772	L30772-F8
Q34018	L33992-F5
Q11253	L28611-F194
Q24050	L30772-F95
Q43431	L30772-F339
Q17408	L30772-F321
Q58896	L33992-F1
Q18841	L33611-F4
Q66116	L30772-F2
Q42926	L30772-F136
Q3654	L27173-F719
Q33902	L30772-F405
Q18591	L30772-F32
Q37630	L33992-F5
Q32718	L33992-F5
Q36344	L29859-F61
Q34813	L32647-F195
Q65615	L33992-F5
Q41336	L30772-F311
Q42674	L29712-F8
Q55470	L33992-F5
Q14414	L29049-F137
Q35816	L33992-F23
Q21547	L33992-F14
Q27710	L31801-F218
Q37315	L33992-F5
Q18574	L30772-F8
Q44894	L33992-F5
Q57811	L29859-F541
Q55013	L33992-F5
Q792	L26725-F7
Q792	L26732-F11
Q7351	L28078-F180
Q64584	L33992-F5
Q26834	L30772-F320
Q791	L26725-F7
Q791	L26732-F11
Q45350	L33992-F14
Q22121	L32647-F195
Q63853	L33992-F5
Q18000	L33992-F14
Q43803	L30772-F2
Q38871	L33992-F5
Q25035	L33992-F14
Q21354	L33992-F5
Q51504	L31801-F218
Q68655	L33992-F5
Q40070	L33992-F5
Q56521	L33992-F5
Q23153	L33992-F5
Q37265	L30772-F2
Q29935	L30772-F8
Q45279	L33992-F5
Q69696	L33992-F23
Q54935	L30772-F34
Q63612	L30772-F178
Q69074	L33585-F121
Q53145	L30772-F326
Q21820	L33992-F14
Q35220	L30772-F128
Q54942	L33992-F14
Q50786	L30772-F326
Q7383	L28078-F180
Q68013	L33992-F14
Q32741	L30229-F16
Q51802	L33992-F14
Q51386	L30772-F319
Q3615	L27173-F715
Q19234	L30772-F95
Q44915	L33992-F5
Q45495	L30772-F319
Q68250	L33992-F5
Q48049	L30229-F16
Q28795	L33992-F5
Q57481	L30772-F2
Q14117	L29049-F337
Q63593	L33992-F5
Q61600	L33992-F5
Q14579	L29049-F137
Q46866	L33992-F23
Q11132	L28578-F1
Q61579	L30772-F128
Q13540	L29049-F137
Q11574	L28792-F4
Q50740	L30772-F319
Q48348	L32321-F69
Q15345	L29049-F129
Q42243	L33992-F31
Q27472	L33992-F5
Q39404	L32321-F4
Q64146	L33992-F1
Q34419	L30772-F319
Q30963	L33992-F5
Q64093	L33992-F1
Q19451	L30772-F338
Q33357	L29859-F153
Q45404	L33877-F39
Q14501	L29049-F137
Q25989	L33992-F23
Q28156	L31801-F68
Q45085	L33992-F14
Q50693	L33992-F5
Q19664	L33992-F5
Q28866	L30772-F128
Q7376	L28078-F186
Q42983	L30772-F326
Q57189	L33992-F5
Q40246	L33992-F5
Q71362	L33992-F14
Q32291	L29059-F17
Q35925	L33992-F5
Q68127	L33992-F5
Q38897	L29059-F17
Q62537	L33992-F5
Q46579	L33992-F14
Q6666	L27984-F4
Q67592	L33992-F8
Q39456	L33992-F5
Q5254	L27598-F7
Q5254	L28347-F4
Q59515	L29255-F136
Q28529	L30229-F19
Q60609	L33992-F18
Q18630	L31801-F218
Q33078	L29255-F309
Q45637	L33992-F8
Q36046	L33992-F1
Q54098	L33992-F5
Q53400	L33992-F5
Q42868	L33992-F5
Q40200	L33992-F5
Q55569	L33992-F5
Q58909	L33877-F4
Q39569	L33992-F5
Q13875	L29049-F337
Q39414	L33992-F5
Q63658	L30229-F4
Q35078	L30772-F2
Q18377	L30772-F2
Q59739	L33992-F5
Q54389	L30229-F4
Q64115	L29255-F136
Q57165	L33992-F5
Q35214	L33992-F5
Q36457	L32187-F4
Q27443	L33992-F18
Q17846	L33992-F5
Q42896	L30772-F320
Q33712	L32649-F10
Q18285	L30772-F95
Q21670	L30772-F2
Q55347	L33992-F14
Q39146	L33992-F5
Q23102	L30772-F338
Q24116	L33992-F5
Q68295	L30772-F405
Q7338	L28078-F4
Q45301	L30054-F4
Q39754	L32649-F10
Q35190	L30772-F2
Q6700	L27994-F135
Q6700	L28533-F135
Q61226	L33992-F5
Q29233	L33992-F5
Q19965	L30772-F76
Q63452	L33992-F5
Q42796	L30772-F320
Q39897	L33992-F18
Q25974	L33992-F14
Q19665	L33992-F14
Q67506	L33157-F4
Q67770	L33074-F68
Q7347	L28078-F38
Q43688	L33992-F5
Q70017	L30772-F32
Q55489	L30772-F2
Q61625	L33992-F23
Q30961	L34314-F194
Q63686	L30772-F206
Q31865	L33992-F5
Q13187	L29049-F96
Q7336	L28078-F47
Q56768	L33796-F166
Q13838	L29049-F378
Q41724	L33992-F23
Q14665	L29049-F20
Q59148	L29232-F182
Q48090	L33992-F5
Q13870	L29049-F96
Q41162	L32321-F10
Q13908	L29049-F129
Q65096	L33992-F1
Q41572	L33992-F1
Q15588	L29049-F294
Q9862	L28393-F4
Q45116	L33992-F5
Q41136	L33992-F1
Q21690	L33992-F5
Q48058	L33992-F1
Q48173	L33992-F1
Q58463	L30772-F2
Q18671	L30772-F320
Q27839	L33992-F5
Q48972	L33992-F14
Q45958	L32187-F4
Q54931	L30772-F46
Q24500	L32187-F4
Q44127	L33992-F5
Q24766	L30772-F2
Q30868	L32187-F4
Q46188	L30772-F326
Q32523	L33992-F14
Q16143	L30772-F32
Q21352	L30772-F326
Q7377	L28078-F180
Q59622	L33992-F5
Q52390	L29859-F13
Q48047	L30772-F2
Q981	L26736-F4
Q55993	L30373-F141
Q7360	L28078-F179
Q6682	L27994-F135
Q6682	L28533-F135
Q63919	L31801-F218
Q63175	L33992-F5
Q22106	L30772-F2
Q23325	L33992-F5
Q53695	L30772-F329
Q4927	L27585-F78
Q64445	L30772-F20
Q41105	L33992-F5
Q6728	L27994-F135
Q6728	L28533-F135
