flexeme	lexeme	lila_lemma	wikibase_entry
d1606_3586	d1606	99493	L3389
d1606_3587	d1606	99493	L3390
d1607_3588	d1607	99495	L3391
d1607_3589	d1607	99495	L3392
d1610_3590	d1610	99498	L3393
d1610_3591	d1610	99498	L3394
d1613_3592	d1613	99503	L3395
d1615_3593	d1615	99505	L3396
d1615_3594	d1615	99505	L3397
d1615_3595	d1615	99505	L3398
d1620_3596	d1620	99509	L3399
d1621_3598	d1621	99510	L3400
d1621_3599	d1621	99510	L3401
d1623_3602	d1623	99512	L3402
d1623_3603	d1623	99512	L3403
d1624_3604	d1624	99513	L3404
d1626_3605	d1626	99515	L3405
d1644_3606	d1644	99533	L3406
d1661_3607	d1661	99554	L3407
d1663_3608	d1663	99558	L3408
d1663_3609	d1663	99558	L3409
d1676_3610	d1676	99571	L3410
d1680_3611	d1680	99575	L3411
d1680_3612	d1680	99575	L3412
d1681_3613	d1681	99576	L3413
d1682_3616	d1682	99577	L3414
d1684_3617	d1684	99579	L3415
d1684_3618	d1684	99579	L3416
d1684_3619	d1684	99579	L3417
d1684_3620	d1684	99579	L3418
d1685_3621	d1685	99580	L3419
d1685_3622	d1685	99580	L3420
d1690_3623	d1690	99584	L3421
d1692_3624	d1692	99586	L3422
d1693_3625	d1693	99587	L3423
d1694_3626	d1694	99588	L3424
d1695_3627	d1695	99589	L3425
d1700_3628	d1700	99594	L3426
d1703_3629	d1703	99597	L3427
d1704_3630	d1704	99598	L3428
d1708_3631	d1708	99602	L3429
d1712_3632	d1712	99606	L3430
d1713_3633	d1713	99607	L3431
d1714_3634	d1714	99608	L3432
d1721_3635	d1721	99616	L3433
d1722_3636	d1722	99617	L3434
d1724_3637	d1724	99619	L3435
d1724_3638	d1724	99619	L3436
d1731_3640	d1731	99625	L3437
d1732_3641	d1732	99626	L3438
d1733_3642	d1733	99627	L3439
d1735_3643	d1735	99629	L3440
d1735_3644	d1735	99629	L3441
d1741_3645	d1741	99635	L3442
d1741_3646	d1741	99635	L3443
d1744_3647	d1744	99638	L3444
d1747_3648	d1747	99641	L3445
d1749_3649	d1749	99643	L3446
d1750_3650	d1750	99644	L3447
d1750_3651	d1750	99644	L3448
d1751_3652	d1751	99645	L3449
d1757_3653	d1757	99651	L3450
d1764_3654	d1764	99659	L3451
d1766_3655	d1766	99661	L3452
d1768_3656	d1768	99663	L3453
d1769_3657	d1769	99664	L3454
d1771_3658	d1771	99666	L3455
d1771_3659	d1771	99666	L3456
d1772_3660	d1772	99667	L3457
d1777_3662	d1777	99672	L3458
d1782_3663	d1782	99677	L3459
d1791_3664	d1791	99686	L3460
d1792_3665	d1792	99687	L3461
d1794_3666	d1794	99689	L3462
d1795_3667	d1795	99690	L3463
d1795_3668	d1795	99690	L3464
d1796_3669	d1796	99691	L3465
d1800_3670	d1800	99695	L3466
d1800_3671	d1800	99695	L3467
d1805_3673	d1805	99700	L3468
d1806_3674	d1806	99702	L3469
d1807_3675	d1807	99703	L3470
d1807_3676	d1807	99703	L3471
d1807_3677	d1807	99703	L3472
d1808_3678	d1808	99704	L3473
d1810_3679	d1810	99706	L3474
d1812_3680	d1812	99708	L3475
d1815_3681	d1815	99711	L3476
d1817_3682	d1817	99713	L3477
d1818_3683	d1818	99714	L3478
d1821_3684	d1821	99717	L3479
d1831_3685	d1831	99728	L3480
d1832_3686	d1832	99729	L3481
d1833_3687	d1833	99730	L3482
d1834_3688	d1834	99731	L3483
d1835_3691	d1835	99732	L3484
d1835_3692	d1835	99732	L3485
d1836_3694	d1836	99733	L3486
d1839_3695	d1839	99737	L3487
d1839_3696	d1839	99737	L3488
d1839_3697	d1839	99737	L3489
d1839_3698	d1839	99737	L3490
d1839_3699	d1839	99737	L3491
d1841_3700	d1841	99739	L3492
d1842_3701	d1842	99740	L3493
d1843_3702	d1843	99741	L3494
d1844_3703	d1844	99742	L3495
d1845_3704	d1845	99743	L3496
d1846_3705	d1846	99744	L3497
d1846_3706	d1846	99744	L3498
d1850_3707	d1850	99748	L3499
d1855_3710	d1855	99753	L3500
d1858_3711	d1858	99756	L3501
d1865_3712	d1865	99764	L3502
d1866_3713	d1866	99765	L3503
d1868_3714	d1868	99767	L3504
d1868_3715	d1868	99767	L3505
d1870_3716	d1870	99769	L3506
d1870_3717	d1870	99769	L3507
d1872_3718	d1872	99772	L3508
d1872_3719	d1872	99772	L3509
d1873_3720	d1873	99773	L3510
d1876_3721	d1876	99776	L3511
d1879_3722	d1879	99780	L3512
d1881_3723	d1881	99782	L3513
d1883_3724	d1883	99783	L3514
d1884_3725	d1884	99784	L3515
d1885_3726	d1885	99785	L3516
d1886_3727	d1886	99786	L3517
d1887_3728	d1887	99787	L3518
d1893_3729	d1893	99793	L3519
d1895_3730	d1895	99795	L3520
d1898_3731	d1898	99798	L3521
d1899_3732	d1899	99799	L3522
d1902_3733	d1902	99802	L3523
d1903_3734	d1903	99803	L3524
d1903_3735	d1903	99803	L3525
d1910_3736	d1910	99810	L3526
d1910_3737	d1910	99810	L3527
d1915_3739	d1915	99815	L3528
d1915_3740	d1915	99815	L3529
d1920_3742	d1920	99820	L3530
d1922_3743	d1922	99822	L3531
d1926_3744	d1926	99826	L3532
d1926_3745	d1926	99826	L3533
d1931_3746	d1931	99832	L3534
d1937_3747	d1937	99838	L3535
d1938_3748	d1938	99839	L3536
d1939_3749	d1939	99840	L3537
d1945_3751	d1945	99847	L3538
d1946_3752	d1946	99848	L3539
d1946_3753	d1946	99848	L3540
d1951_3754	d1951	99853	L3541
d1953_3755	d1953	99856	L3542
d1954_3756	d1954	99857	L3543
d1955_3757	d1955	99858	L3544
d1957_3758	d1957	99861	L3545
d1957_3759	d1957	99861	L3546
d1961_3760	d1961	99865	L3547
d1963_3761	d1963	99867	L3548
d1964_3762	d1964	99868	L3549
d1965_3763	d1965	99869	L3550
d1971_3764	d1971	99875	L3551
d1973_3765	d1973	99877	L3552
d1981_3766	d1981	99885	L3553
d1982_3767	d1982	99886	L3554
d1983_3768	d1983	99887	L3555
d1985_3769	d1985	99889	L3556
d1988_3770	d1988	99892	L3557
d1988_3771	d1988	99892	L3558
d1992_3772	d1992	99895	L3559
d1997_3773	d1997	99900	L3560
d2000_3774	d2000	99903	L3561
d2005_3775	d2005	99907	L3562
d2007_3776	d2007	99909	L3563
d2008_3777	d2008	99910	L3564
d2009_3778	d2009	99911	L3565
d2010_3779	d2010	99912	L3566
d2011_3782	d2011	99913	L3567
d2012_3783	d2012	99914	L3568
d2022_3784	d2022	99924	L3569
d2022_3785	d2022	99924	L3570
d2024_3787	d2024	99927	L3571
d2024_3788	d2024	99927	L3572
d2029_3789	d2029	99932	L3573
d2029_3790	d2029	99932	L3574
d2039_3791	d2039	99942	L3575
d2046_3792	d2046	99950	L3576
d2048_3793	d2048	99952	L3577
d2053_3794	d2053	99958	L3578
d2063_3795	d2063	99968	L3579
d2063_3796	d2063	99968	L3580
d2066_3798	d2066	99970	L3581
d2067_3799	d2067	99971	L3582
d2079_3800	d2079	99983	L3583
d2088_3801	d2088	99992	L3584
d2102_3802	d2102	100007	L3585
d2113_3803	d2113	100021	L3586
d2122_3804	d2122	100029	L3587
d2124_3805	d2124	100031	L3588
d2124_3806	d2124	100031	L3589
d2151_3807	d2151	100058	L3590
d2153_3808	d2153	100059	L3591
d2156_3809	d2156	100062	L3592
d2161_3810	d2161	100067	L3593
d2161_3811	d2161	100067	L3594
d2161_3812	d2161	100067	L3595
d2178_3813	d2178	100086	L3596
d2179_3814	d2179	100087	L3597
d2184_3815	d2184	100094	L3598
d2184_3816	d2184	100094	L3599
d2184_sc_3817	d2184_sc	100093	L3600
d2188_3818	d2188	100098	L3601
d2200_3819	d2200	100111	L3602
d2205_3820	d2205	100117	L3603
d2224_3821	d2224	100139	L3604
d2228_3822	d2228	100143	L3605
d2238_3823	d2238	100154	L3606
d2262_3824	d2262	100176	L3607
d2264_3825	d2264	100178	L3608
d2279_3826	d2279	100196	L3609
d2279_3827	d2279	100196	L3610
d2285_3828	d2285	100202	L3611
d2286_3829	d2286	100203	L3612
d2298_3830	d2298	100215	L3613
d2298_3831	d2298	100215	L3614
d2302_3832	d2302	100221	L3615
d2314_3833	d2314	100233	L3616
d2319_3834	d2319	100238	L3617
d2376_3835	d2376	100291	L3618
d2378_3836	d2378	100293	L3619
d2389_3837	d2389	100305	L3620
d2389_sc_3838	d2389_sc	100306	L3621
d2400_3839	d2400	100318	L3622
d2427_3840	d2427	100345	L3623
d2428_3841	d2428	100346	L3624
d2431_3842	d2431	100349	L3625
d7012_3843	d7012	100350	L3626
d7013_3844	d7013	100351	L3627
d7315_3845	d7315	100355	L3628
d8008_3846	d8008	100361	L3629
d8009_3847	d8009	100362	L3630
d8515_3848	d8515	100371	L3631
d9262_3849	d9262	100378	L3632
d9295_3850	d9295	100379	L3633
d9322_3851	d9322	100380	L3634
d9462_3852	d9462	100381	L3635
d9508_3853	d9508	100382	L3636
d9510_3854	d9510	100384	L3637
d9646_3856	d9646	100442	L3638
d9761_3857	d9761	100444	L3639
d9772_3858	d9772	100446	L3640
d9875_3860	d9875	100448	L3641
d9892_3861	d9892	100453	L3642
d9892_3862	d9892	100453	L3643
d9892_3863	d9892	100452	L3644
d9892_3864	d9892	100452	L3645
e0006_3866	e0006	100485	L3646
e0006_3867	e0006	100485	L3647
e0006_3868	e0006	100485	L3648
e0008_3869	e0008	100487	L3649
e0009_3870	e0009	100488	L3650
e0016_3871	e0016	100495	L3651
e0023_3872	e0023	100502	L3652
e0023_3873	e0023	100502	L3653
e0075_3874	e0075	100557	L3654
e0075_3875	e0075	100557	L3655
e0076_3877	e0076	100558	L3656
e0081_3878	e0081	100563	L3657
e0081_3879	e0081	100563	L3658
e0081_3880	e0081	100563	L3659
e0084_3881	e0084	100566	L3660
e0085_3882	e0085	100567	L3661
e0086_3883	e0086	100568	L3662
e0090_3884	e0090	100572	L3663
e0094_3885	e0094	100576	L3664
e0094_3886	e0094	100576	L3665
e0095_3888	e0095	100577	L3666
e0097_3890	e0097	100579	L3667
e0098_3891	e0098	100580	L3668
e0099_3892	e0099	100581	L3669
e0100_3893	e0100	100582	L3670
e0100_3894	e0100	100582	L3671
e0101_3895	e0101	100584	L3672
e0101_3896	e0101	100584	L3673
e0101_sc_3897	e0101_sc	100583	L3674
e0105_3898	e0105	100588	L3675
e0106_3899	e0106	100589	L3676
e0106_3900	e0106	100589	L3677
e0109_3901	e0109	100592	L3678
e0111_3902	e0111	100596	L3679
e0112_3903	e0112	100597	L3680
e0118_3904	e0118	100603	L3681
e0121_3905	e0121	100606	L3682
e0123_3906	e0123	100608	L3683
e0123_3907	e0123	100608	L3684
e0123_3908	e0123	100608	L3685
e0124_3909	e0124	100609	L3686
e0124_3910	e0124	100609	L3687
e0124_3911	e0124	100609	L3688
e0125_3912	e0125	100610	L3689
e0125_3913	e0125	100610	L3690
e0125_3914	e0125	100610	L3691
e0125_3915	e0125	100610	L3692
e0125_3916	e0125	100610	L3693
e0125_3917	e0125	100610	L3694
e0127_3918	e0127	100612	L3695
e0127_3919	e0127	100612	L3696
e0127_3920	e0127	100612	L3697
e0130_3922	e0130	100617	L3698
e0130_3923	e0130	100616	L3699
e0130_sc_3925	e0130_sc	100618	L3700
e0132_3926	e0132	100620	L3701
e0132_3927	e0132	100620	L3702
e0132_3928	e0132	100620	L3703
e0139_3929	e0139	100627	L3704
e0139_3930	e0139	100627	L3705
e0139_3931	e0139	100627	L3706
e0140_3932	e0140	100628	L3707
e0140_3933	e0140	100628	L3708
e0140_3934	e0140	100628	L3709
e0142_3935	e0142	100630	L3710
e0142_3936	e0142	100630	L3711
e0142_3937	e0142	100630	L3712
e0145_3939	e0145	100634	L3713
e0145_3940	e0145	100634	L3714
e0145_3941	e0145	100634	L3715
e0147_3942	e0147	100636	L3716
e0148_3943	e0148	100637	L3717
e0148_3944	e0148	100637	L3718
e0148_3945	e0148	100637	L3719
e0152_3946	e0152	100641	L3720
e0154_3947	e0154	100643	L3721
e0156_3948	e0156	100645	L3722
e0156_3949	e0156	100645	L3723
e0156_3950	e0156	100645	L3724
e0157_3951	e0157	100646	L3725
e0157_3952	e0157	100646	L3726
e0157_3953	e0157	100646	L3727
e0158_3954	e0158	100647	L3728
e0158_3955	e0158	100647	L3729
e0158_3956	e0158	100647	L3730
e0159_3957	e0159	100648	L3731
e0159_3958	e0159	100648	L3732
e0159_3959	e0159	100648	L3733
e0159_sc_3960	e0159_sc	100649	L3734
e0159_sc_3961	e0159_sc	100649	L3735
e0159_sc_3962	e0159_sc	100649	L3736
e0160_3963	e0160	100650	L3737
e0160_3964	e0160	100650	L3738
e0160_3965	e0160	100650	L3739
e0160_sc_3966	e0160_sc	100651	L3740
e0160_sc_3967	e0160_sc	100651	L3741
e0160_sc_3968	e0160_sc	100651	L3742
e0165_3969	e0165	100656	L3743
e0165_3970	e0165	100656	L3744
e0165_3971	e0165	100656	L3745
e0166_3972	e0166	100657	L3746
e0167_3973	e0167	100658	L3747
e0167_3974	e0167	100658	L3748
e0167_3975	e0167	100658	L3749
e0168_3976	e0168	100659	L3750
e0175_3977	e0175	100667	L3751
e0175_3978	e0175	100667	L3752
e0175_3979	e0175	100667	L3753
e0176_3980	e0176	100668	L3754
e0176_3981	e0176	100668	L3755
e0176_3982	e0176	100668	L3756
e0176_3983	e0176	100668	L3757
e0176_3984	e0176	100668	L3758
e0176_3985	e0176	100668	L3759
e0177_3989	e0177	100669	L3760
e0177_3990	e0177	100669	L3761
e0177_3991	e0177	100669	L3762
e0178_3992	e0178	100670	L3763
e0180_3993	e0180	100672	L3764
e0182_3994	e0182	100674	L3765
e0182_3995	e0182	100674	L3766
e0182_3996	e0182	100674	L3767
e0185_3997	e0185	100678	L3768
e0186_3998	e0186	100680	L3769
e0186_3999	e0186	100679	L3770
e0188_4000	e0188	100682	L3771
e0188_4001	e0188	100682	L3772
e0191_4002	e0191	100685	L3773
e0192_4003	e0192	100686	L3774
e0193_4004	e0193	100687	L3775
e0193_4005	e0193	100687	L3776
e0193_4006	e0193	100687	L3777
e0195_4008	e0195	100689	L3778
e0200_4009	e0200	100694	L3779
e0200_4010	e0200	100694	L3780
e0200_4011	e0200	100694	L3781
e0200_4012	e0200	100694	L3782
e0201_4013	e0201	100695	L3783
e0201_4014	e0201	100695	L3784
e0201_4015	e0201	100695	L3785
e0202_4016	e0202	100696	L3786
e0204_4017	e0204	100698	L3787
e0207_4018	e0207	100701	L3788
e0209_4019	e0209	100703	L3789
e0210_4020	e0210	100704	L3790
e0216_4021	e0216	100710	L3791
e0216_4022	e0216	100710	L3792
e0221_4023	e0221	100715	L3793
e0225_4025	e0225	100719	L3794
e0231_4026	e0231	100726	L3795
e0232_4027	e0232	100727	L3796
e0237_4028	e0237	100733	L3797
e0237_4029	e0237	100733	L3798
e0242_4030	e0242	100738	L3799
e0242_4031	e0242	100738	L3800
e0242_4032	e0242	100738	L3801
e0244_4033	e0244	100740	L3802
e0246_4034	e0246	100742	L3803
e0249_4035	e0249	100745	L3804
e0249_4036	e0249	100745	L3805
e0249_4037	e0249	100745	L3806
e0254_4038	e0254	100750	L3807
e0256_4039	e0256	100752	L3808
e0258_4040	e0258	100754	L3809
e0259_4041	e0259	100755	L3810
e0260_4042	e0260	100756	L3811
e0266_4043	e0266	100762	L3812
e0267_4044	e0267	100763	L3813
e0268_4045	e0268	100764	L3814
e0269_4046	e0269	100765	L3815
e0276_4048	e0276	100772	L3816
e0292_4049	e0292	100789	L3817
e0299_4050	e0299	100796	L3818
e0316_4051	e0316	100819	L3819
e0318_4052	e0318	100821	L3820
e0319_4053	e0319	100822	L3821
e0319_4054	e0319	100822	L3822
e0320_4055	e0320	100823	L3823
e0320_4056	e0320	100823	L3824
e0321_4057	e0321	100824	L3825
e0321_4058	e0321	100824	L3826
e0324_4059	e0324	100827	L3827
e0325_4060	e0325	100828	L3828
e0326_4061	e0326	100829	L3829
e0327_4062	e0327	100830	L3830
e0330_4063	e0330	100833	L3831
e0331_4064	e0331	100834	L3832
e0333_4065	e0333	100836	L3833
e0334_4066	e0334	100837	L3834
e0338_4067	e0338	100841	L3835
e0345_4068	e0345	100848	L3836
e0345_4069	e0345	100848	L3837
e0350_4070	e0350	100854	L3838
e0355_4071	e0355	100860	L3839
e0357_4072	e0357	100862	L3840
e0358_4073	e0358	100863	L3841
e0360_4074	e0360	100865	L3842
e0360_4075	e0360	100865	L3843
e0363_4076	e0363	100869	L3844
e0363_sc_4077	e0363_sc	100870	L3845
e0364_4078	e0364	100871	L3846
e0366_4079	e0366	100873	L3847
e0368_4080	e0368	100875	L3848
e0369_4081	e0369	100877	L3849
e0371_4082	e0371	100880	L3850
e0372_4083	e0372	100881	L3851
e0373_4084	e0373	100882	L3852
e0376_4085	e0376	100886	L3853
e0376_4086	e0376	100886	L3854
e0376_4087	e0376	100886	L3855
e0378_4088	e0378	100888	L3856
e0380_4089	e0380	100890	L3857
e0383_4090	e0383	100893	L3858
e0387_4091	e0387	100897	L3859
e0388_4092	e0388	100898	L3860
e0389_4093	e0389	100899	L3861
e0391_4094	e0391	100901	L3862
e0392_4095	e0392	100902	L3863
e0394_4096	e0394	100904	L3864
e0398_4097	e0398	100908	L3865
e0398_4098	e0398	100908	L3866
e0399_4100	e0399	100909	L3867
e0400_4101	e0400	100910	L3868
e0401_4102	e0401	100911	L3869
e0404_4103	e0404	100914	L3870
e0406_4104	e0406	100916	L3871
e0408_4105	e0408	100918	L3872
e0409_4106	e0409	100919	L3873
e0433_4107	e0433	100948	L3874
e0434_4108	e0434	100949	L3875
e0442_4109	e0442	100958	L3876
e0443_4110	e0443	100959	L3877
e0445_4111	e0445	100961	L3878
e0447_4112	e0447	100963	L3879
e0448_4113	e0448	100964	L3880
e0449_4114	e0449	100966	L3881
e0450_4115	e0450	100967	L3882
e0453_4116	e0453	100970	L3883
e0454_4117	e0454	100971	L3884
e0457_4118	e0457	100974	L3885
e0457_4119	e0457	100974	L3886
e0459_4120	e0459	100976	L3887
e0461_4121	e0461	100978	L3888
e0463_4122	e0463	100980	L3889
e0465_4123	e0465	100982	L3890
e0469_4124	e0469	100986	L3891
e0475_4125	e0475	100994	L3892
e0476_4126	e0476	100995	L3893
e0477_4127	e0477	100996	L3894
e0479_4128	e0479	100998	L3895
e0479_4129	e0479	100998	L3896
e0480_4130	e0480	100999	L3897
e0481_4131	e0481	101000	L3898
e0483_4132	e0483	101002	L3899
e0484_4133	e0484	101003	L3900
e0485_4134	e0485	101004	L3901
e0485_4135	e0485	101004	L3902
e0486_4136	e0486	101005	L3903
e0489_4137	e0489	101008	L3904
e0490_4138	e0490	101009	L3905
e0490_4139	e0490	101009	L3906
e0494_4140	e0494	101013	L3907
e0494_4141	e0494	101013	L3908
e0506_4142	e0506	101025	L3909
e0521_4143	e0521	101041	L3910
e0525_4144	e0525	101045	L3911
e0528_4145	e0528	101048	L3912
e0529_4146	e0529	101049	L3913
e0531_4147	e0531	101051	L3914
e0531_4148	e0531	101051	L3915
e0535_4149	e0535	101055	L3916
e0536_4150	e0536	101056	L3917
e0537_4151	e0537	101057	L3918
e0537_4152	e0537	101057	L3919
e0538_4153	e0538	101058	L3920
e0541_4154	e0541	101061	L3921
e0553_4155	e0553	101073	L3922
e0554_4156	e0554	101074	L3923
e0557_4157	e0557	101078	L3924
e0558_4158	e0558	101079	L3925
e0560_4159	e0560	101081	L3926
e0587_4160	e0587	101110	L3927
e0587_4161	e0587	101110	L3928
e0587_4162	e0587	101110	L3929
e0587_4163	e0587	101110	L3930
e0587_4164	e0587	101110	L3931
e0587_4165	e0587	101110	L3932
e0595_4168	e0595	101120	L3933
e0595_sc_4169	e0595_sc	101121	L3934
e0596_4170	e0596	101122	L3935
e0609_4172	e0609	101135	L3936
e0613_4173	e0613	101139	L3937
e0617_4174	e0617	101143	L3938
e0619_4175	e0619	101145	L3939
e0640_4176	e0640	101168	L3940
e0641_4177	e0641	101169	L3941
e0641_4178	e0641	101169	L3942
e0643_4179	e0643	101171	L3943
e0644_4180	e0644	101172	L3944
e0646_4181	e0646	101174	L3945
e0647_4182	e0647	101175	L3946
e0651_4183	e0651	101179	L3947
e0651_4184	e0651	101179	L3948
e0653_4185	e0653	101181	L3949
e0653_4186	e0653	101181	L3950
e0655_4187	e0655	101183	L3951
e0660_4190	e0660	101188	L3952
e0661_4191	e0661	101189	L3953
e0661_4192	e0661	101189	L3954
e0661_4193	e0661	101189	L3955
e0661_4194	e0661	101189	L3956
e0663_4195	e0663	101191	L3957
e0664_4196	e0664	101192	L3958
e0666_4197	e0666	101194	L3959
e0668_4198	e0668	101196	L3960
e0681_4199	e0681	101203	L3961
e0717_4200	e0717	101241	L3962
e0790_4201	e0790	101323	L3963
e0809_4202	e0809	101343	L3964
e0809_4203	e0809	101343	L3965
e0809_4204	e0809	101343	L3966
e0809_4205	e0809	101343	L3967
e0817_4206	e0817	101350	L3968
e0817_4207	e0817	101350	L3969
e0829_4208	e0829	101364	L3970
e0838_4209	e0838	101374	L3971
e0841_4210	e0841	101376	L3972
e0846_4211	e0846	101382	L3973
e0846_4212	e0846	101382	L3974
e0847_4213	e0847	101383	L3975
e0851_4214	e0851	101388	L3976
e0851_4215	e0851	101388	L3977
e0854_4216	e0854	101391	L3978
e0859_4217	e0859	101397	L3979
e0861_4218	e0861	101399	L3980
e0884_4219	e0884	101424	L3981
e0884_4220	e0884	101424	L3982
e0892_4221	e0892	101432	L3983
e0899_4223	e0899	101440	L3984
e0902_4224	e0902	101442	L3985
e0907_4225	e0907	101447	L3986
e0908_4226	e0908	101448	L3987
e0908_4227	e0908	101448	L3988
e0925_4228	e0925	101465	L3989
e0929_4229	e0929	101469	L3990
e0929_sc_4230	e0929_sc	101470	L3991
e0932_4231	e0932	101474	L3992
e0933_4232	e0933	101475	L3993
e0934_4233	e0934	101476	L3994
e0936_4234	e0936	101478	L3995
e0936_4235	e0936	101478	L3996
e0943_4237	e0943	101485	L3997
e0944_4238	e0944	101486	L3998
e0946_4239	e0946	101488	L3999
e0948_4240	e0948	101490	L4000
e0949_4241	e0949	101491	L4001
e0950_4242	e0950	101492	L4002
e0950_4243	e0950	101492	L4003
e0971_4244	e0971	101515	L4004
e0971_4245	e0971	101515	L4005
e0978_4247	e0978	101521	L4006
e0982_4248	e0982	101526	L4007
e0982_4249	e0982	101526	L4008
e0983_4250	e0983	101527	L4009
e0993_4251	e0993	101536	L4010
e0993_4252	e0993	101536	L4011
e0993_4253	e0993	101536	L4012
e0993_4254	e0993	101536	L4013
e1019_4255	e1019	101564	L4014
e1020_4256	e1020	101565	L4015
e1023_4257	e1023	101568	L4016
e1024_4258	e1024	101570	L4017
e1025_4259	e1025	101571	L4018
e1027_4260	e1027	101573	L4019
e1028_4261	e1028	101574	L4020
e1029_4262	e1029	101575	L4021
e1035_4263	e1035	101581	L4022
e1036_4264	e1036	101582	L4023
e1039_4265	e1039	101585	L4024
e1039_4266	e1039	101585	L4025
e1041_4267	e1041	101587	L4026
e1053_4268	e1053	101599	L4027
e1054_4269	e1054	101600	L4028
e1054_4270	e1054	101600	L4029
e1055_4271	e1055	101601	L4030
e1056_4272	e1056	101602	L4031
e1056_4273	e1056	101602	L4032
e1057_4276	e1057	101603	L4033
e1058_4277	e1058	101604	L4034
e1059_4278	e1059	101605	L4035
e1060_4279	e1060	101606	L4036
e1063_4280	e1063	101609	L4037
e1067_4281	e1067	101613	L4038
e1069_4282	e1069	101615	L4039
e1072_4283	e1072	101618	L4040
e1072_4284	e1072	101618	L4041
e1073_4285	e1073	101619	L4042
e1084_4286	e1084	101630	L4043
e1088_4287	e1088	101634	L4044
e1089_4288	e1089	101635	L4045
e1091_4289	e1091	101637	L4046
e1092_4290	e1092	101638	L4047
e1093_4291	e1093	101639	L4048
e1094_4292	e1094	101640	L4049
e1095_4293	e1095	101641	L4050
e1097_4294	e1097	101643	L4051
e1098_4295	e1098	101644	L4052
e1099_4296	e1099	101645	L4053
e1102_4297	e1102	101648	L4054
e1110_4298	e1110	101656	L4055
e1111_4299	e1111	101657	L4056
e1117_4300	e1117	101664	L4057
e1117_4301	e1117	101664	L4058
e1119_4302	e1119	101666	L4059
e1120_4303	e1120	101667	L4060
e1123_4304	e1123	101670	L4061
e1123_4305	e1123	101670	L4062
e1124_4306	e1124	101671	L4063
e1163_4307	e1163	101713	L4064
e1163_4308	e1163	101713	L4065
e1168_4310	e1168	101717	L4066
e1169_4311	e1169	101718	L4067
e1172_4312	e1172	101721	L4068
e1174_4313	e1174	101722	L4069
e1175_4314	e1175	101723	L4070
e1176_4315	e1176	101724	L4071
e1181_4316	e1181	101729	L4072
e1186_4317	e1186	101735	L4073
e1188_4318	e1188	101737	L4074
e1191_4319	e1191	101740	L4075
e1194_4320	e1194	101743	L4076
e1197_4321	e1197	101746	L4077
e1200_4322	e1200	101749	L4078
e1201_4323	e1201	101750	L4079
e1203_4324	e1203	101752	L4080
e1207_4325	e1207	101756	L4081
e1210_4326	e1210	101759	L4082
e1210_4327	e1210	101759	L4083
e1211_4328	e1211	101760	L4084
e1217_4329	e1217	101767	L4085
e1218_4330	e1218	101768	L4086
e1219_4331	e1219	101769	L4087
e1219_4332	e1219	101769	L4088
e1221_4333	e1221	101771	L4089
e1223_4334	e1223	101773	L4090
e1223_4335	e1223	101773	L4091
e1229_4336	e1229	101779	L4092
e1231_4337	e1231	101781	L4093
e1232_4338	e1232	101782	L4094
e1234_4339	e1234	101784	L4095
e1237_4340	e1237	101787	L4096
e1239_4341	e1239	101788	L4097
e1239_4342	e1239	101788	L4098
e1240_4343	e1240	101789	L4099
e1240_sc_4344	e1240_sc	101790	L4100
e1242_4345	e1242	101792	L4101
e1243_4346	e1243	101793	L4102
e1247_4347	e1247	101797	L4103
e1247_4348	e1247	101797	L4104
e1250_4350	e1250	101800	L4105
e1250_4351	e1250	101800	L4106
e1254_4352	e1254	101803	L4107
e1256_4353	e1256	101805	L4108
e1256_4354	e1256	101805	L4109
e1259_4355	e1259	101808	L4110
e1261_4356	e1261	101810	L4111
e1263_4357	e1263	101812	L4112
e1264_4358	e1264	101813	L4113
e1266_4359	e1266	101816	L4114
e1269_4360	e1269	101819	L4115
e1270_4361	e1270	101821	L4116
e1270_4362	e1270	101821	L4117
e1273_4364	e1273	101824	L4118
e1274_4365	e1274	101825	L4119
e1275_4366	e1275	101826	L4120
e1275_4367	e1275	101826	L4121
e1275_4368	e1275	101826	L4122
e1278_4369	e1278	101829	L4123
e1279_4370	e1279	101830	L4124
e1279_4371	e1279	101830	L4125
e1280_4372	e1280	101831	L4126
e1281_4373	e1281	101832	L4127
e1281_4374	e1281	101832	L4128
e1282_4376	e1282	101833	L4129
e1284_4377	e1284	101835	L4130
e1286_4378	e1286	101837	L4131
e1287_4379	e1287	101838	L4132
e1288_4380	e1288	101840	L4133
e1288_4381	e1288	101840	L4134
e1288_4382	e1288	101839	L4135
e1295_4383	e1295	101847	L4136
e1299_4384	e1299	101852	L4137
e1300_4385	e1300	101853	L4138
e1301_4386	e1301	101854	L4139
e1307_4387	e1307	101860	L4140
e1308_4388	e1308	101861	L4141
e1309_4389	e1309	101862	L4142
e1309_4390	e1309	101862	L4143
